tDate,Country,NumberOfTest
2022-05-22,Australia,71218939
2022-05-22,Austria,186381345
2022-05-22,Belgium,34011464
2022-05-22,Canada,61737520
2022-05-22,Chile,37838882
2022-05-22,Colombia,0
2022-05-22,Costa Rica,3594785
2022-05-22,Czechia,54452013
2022-05-22,Denmark,64472790
2022-05-22,Estonia,3387605
2022-05-22,Finland,10899960
2022-05-22,France,273737651
2022-05-22,Greece,0
2022-05-22,Iceland,1341181
2022-05-22,Ireland,12190810
2022-05-22,Israel,51144653
2022-05-22,Italy,219432092
2022-05-22,Japan,49253117
2022-05-22,Latvia,7195963
2022-05-22,Lithuania,8691499
2022-05-22,Luxembourg,4260381
2022-05-22,Netherlands,30607778
2022-05-22,New Zealand,0
2022-05-22,Norway,11111898
2022-05-22,Portugal,42298739
2022-05-22,Slovakia,51150206
2022-05-22,Slovenia,5227740
2022-05-22,South Korea,48092063
2022-05-22,Spain,91726996
2022-05-22,Sweden,18343276
2022-05-22,Switzerland,21047211
2022-05-22,Taiwan,10368947
2022-05-22,Turkey,161962439
2022-05-22,United States,892853012
