tDate,Country,NumberOfTest
2022-01-23,Australia,161759
2022-01-23,Austria,0
2022-01-23,Belgium,52842
2022-01-23,Canada,11010
2022-01-23,Chile,91715
2022-01-23,Colombia,68549
2022-01-23,Czechia,60485
2022-01-23,Denmark,182866
2022-01-23,Estonia,12120
2022-01-23,Finland,13082
2022-01-23,France,348903
2022-01-23,Germany,0
2022-01-23,Greece,187385
2022-01-23,Hungary,0
2022-01-23,Ireland,16016
2022-01-23,Israel,415124
2022-01-23,Italy,933384
2022-01-23,Japan,84039
2022-01-23,Latvia,20455
2022-01-23,Lithuania,12257
2022-01-23,Luxembourg,988
2022-01-23,Mexico,12918
2022-01-23,Netherlands,133832
2022-01-23,New Zealand,0
2022-01-23,Norway,22859
2022-01-23,Poland,206127
2022-01-23,Portugal,156704
2022-01-23,Slovakia,36929
2022-01-23,Slovenia,11111
2022-01-23,South Korea,190024
2022-01-23,Spain,127851
2022-01-23,Sweden,87153
2022-01-23,Switzerland,44704
2022-01-23,Taiwan,27797
2022-01-23,Turkey,392281
2022-01-23,United Kingdom,1278946
