tDate,Country,NumberOfTest
2022-01-14,Australia,0
2022-01-14,Austria,736449
2022-01-14,Canada,143464
2022-01-14,Chile,89252
2022-01-14,Colombia,104603
2022-01-14,Czechia,98371
2022-01-14,Denmark,203149
2022-01-14,Estonia,9581
2022-01-14,France,1411171
2022-01-14,Greece,0
2022-01-14,Hungary,30337
2022-01-14,Ireland,37821
2022-01-14,Israel,288995
2022-01-14,Italy,1132309
2022-01-14,Japan,134962
2022-01-14,Latvia,17801
2022-01-14,Luxembourg,6969
2022-01-14,Mexico,28674
2022-01-14,Netherlands,106187
2022-01-14,New Zealand,0
2022-01-14,Norway,28545
2022-01-14,Poland,193437
2022-01-14,Portugal,327203
2022-01-14,Slovakia,31445
2022-01-14,Slovenia,14364
2022-01-14,South Korea,188666
2022-01-14,Switzerland,92418
2022-01-14,Taiwan,25989
2022-01-14,Turkey,392438
2022-01-14,United Kingdom,1310905
2022-01-14,United States,780237
