tDate,Country,NumberOfTest
2021-06-04,Australia,0
2021-06-04,Austria,381242
2021-06-04,Belgium,49304
2021-06-04,Canada,86977
2021-06-04,Chile,72491
2021-06-04,Colombia,97432
2021-06-04,Costa Rica,5829
2021-06-04,Czechia,179436
2021-06-04,Denmark,141848
2021-06-04,Estonia,3975
2021-06-04,Finland,14859
2021-06-04,France,418797
2021-06-04,Germany,0
2021-06-04,Greece,47808
2021-06-04,Hungary,18673
2021-06-04,Israel,18697
2021-06-04,Italy,281967
2021-06-04,Japan,98297
2021-06-04,Latvia,10774
2021-06-04,Lithuania,22133
2021-06-04,Luxembourg,9696
2021-06-04,Mexico,13300
2021-06-04,Netherlands,0
2021-06-04,New Zealand,4771
2021-06-04,Norway,17219
2021-06-04,Poland,66192
2021-06-04,Portugal,52346
2021-06-04,Slovakia,81717
2021-06-04,Slovenia,3464
2021-06-04,South Korea,34978
2021-06-04,Spain,0
2021-06-04,Sweden,27113
2021-06-04,Switzerland,28578
2021-06-04,Taiwan,31410
2021-06-04,Turkey,224681
2021-06-04,United Kingdom,670715
2021-06-04,United States,851917
