Date,Country,NumberOfTest
2020-06-10,Australia,29270
2020-06-10,Austria,5423
2020-06-10,Belgium,14326
2020-06-10,Canada,60945
2020-06-10,Chile,14475
2020-06-10,Colombia,11764
2020-06-10,Costa Rica,427
2020-06-10,Denmark,14968
2020-06-10,Estonia,1187
2020-06-10,Finland,2956
2020-06-10,France,40701
2020-06-10,Germany,0
2020-06-10,Greece,0
2020-06-10,Hungary,3221
2020-06-10,Iceland,65
2020-06-10,Ireland,2675
2020-06-10,Israel,18484
2020-06-10,Italy,100564
2020-06-10,Japan,5092
2020-06-10,Latvia,1731
2020-06-10,Lithuania,5183
2020-06-10,Luxembourg,4490
2020-06-10,Mexico,11834
2020-06-10,Netherlands,0
2020-06-10,New Zealand,3427
2020-06-10,Norway,4562
2020-06-10,Poland,41424
2020-06-10,Portugal,7708
2020-06-10,Slovakia,1500
2020-06-10,Slovenia,758
2020-06-10,South Korea,17211
2020-06-10,Spain,0
2020-06-10,Switzerland,6522
2020-06-10,Taiwan,152
2020-06-10,Turkey,36521
2020-06-10,United Kingdom,101033
2020-06-10,United States,627993
