tDate,Country,NumberOfTest
2020-08-15,Australia,63370
2020-08-15,Austria,5922
2020-08-15,Belgium,12981
2020-08-15,Canada,119905
2020-08-15,Chile,28499
2020-08-15,Colombia,42841
2020-08-15,Costa Rica,2197
2020-08-15,Denmark,25250
2020-08-15,Estonia,1234
2020-08-15,Finland,10354
2020-08-15,France,26853
2020-08-15,Germany,0
2020-08-15,Greece,10582
2020-08-15,Hungary,2998
2020-08-15,Iceland,347
2020-08-15,Ireland,10653
2020-08-15,Israel,9396
2020-08-15,Italy,79060
2020-08-15,Japan,11750
2020-08-15,Latvia,1881
2020-08-15,Lithuania,3436
2020-08-15,Luxembourg,2521
2020-08-15,Mexico,6620
2020-08-15,Netherlands,0
2020-08-15,New Zealand,23991
2020-08-15,Norway,6038
2020-08-15,Poland,48362
2020-08-15,Portugal,10622
2020-08-15,Slovakia,2013
2020-08-15,Slovenia,382
2020-08-15,South Korea,8726
2020-08-15,Spain,0
2020-08-15,Sweden,8090
2020-08-15,Switzerland,4844
2020-08-15,Taiwan,133
2020-08-15,Turkey,67214
2020-08-15,United Kingdom,180197
2020-08-15,United States,767464
