tDate,Country,NumberOfTest
2021-04-30,Australia,0
2021-04-30,Austria,303180
2021-04-30,Belgium,56914
2021-04-30,Canada,154117
2021-04-30,Chile,71802
2021-04-30,Colombia,87024
2021-04-30,Costa Rica,8961
2021-04-30,Czechia,169474
2021-04-30,Denmark,136200
2021-04-30,Estonia,4830
2021-04-30,Finland,18610
2021-04-30,France,470591
2021-04-30,Germany,0
2021-04-30,Greece,0
2021-04-30,Hungary,23748
2021-04-30,Iceland,1526
2021-04-30,Ireland,22296
2021-04-30,Israel,36327
2021-04-30,Italy,444356
2021-04-30,Japan,64494
2021-04-30,Latvia,16474
2021-04-30,Lithuania,23955
2021-04-30,Luxembourg,11688
2021-04-30,Mexico,15785
2021-04-30,Netherlands,0
2021-04-30,New Zealand,5306
2021-04-30,Norway,19052
2021-04-30,Poland,121638
2021-04-30,Portugal,64169
2021-04-30,Slovakia,320165
2021-04-30,Slovenia,4197
2021-04-30,South Korea,40394
2021-04-30,Spain,0
2021-04-30,Sweden,49375
2021-04-30,Switzerland,33061
2021-04-30,Taiwan,854
2021-04-30,Turkey,265287
2021-04-30,United Kingdom,667686
2021-04-30,United States,1307387
