tDate,Country,NumberOfTest
2020-07-12,Australia,53995
2020-07-12,Austria,5031
2020-07-12,Belgium,5622
2020-07-12,Canada,82846
2020-07-12,Chile,19171
2020-07-12,Colombia,25081
2020-07-12,Costa Rica,1792
2020-07-12,Denmark,9131
2020-07-12,Estonia,282
2020-07-12,Finland,2332
2020-07-12,France,8531
2020-07-12,Germany,0
2020-07-12,Greece,2765
2020-07-12,Hungary,1205
2020-07-12,Iceland,31
2020-07-12,Ireland,8717
2020-07-12,Israel,21763
2020-07-12,Italy,61320
2020-07-12,Japan,1838
2020-07-12,Latvia,1467
2020-07-12,Lithuania,907
2020-07-12,Luxembourg,4504
2020-07-12,Mexico,5367
2020-07-12,Netherlands,0
2020-07-12,New Zealand,1091
2020-07-12,Norway,1201
2020-07-12,Poland,31164
2020-07-12,Portugal,6630
2020-07-12,Slovakia,279
2020-07-12,Slovenia,440
2020-07-12,South Korea,0
2020-07-12,Spain,0
2020-07-12,Switzerland,1931
2020-07-12,Taiwan,126
2020-07-12,Turkey,45232
2020-07-12,United Kingdom,94700
2020-07-12,United States,698080
