tDate,Country,NumberOfTest
2021-12-23,Australia,319205
2021-12-23,Austria,338202
2021-12-23,Belgium,76807
2021-12-23,Canada,150998
2021-12-23,Chile,68117
2021-12-23,Colombia,59580
2021-12-23,Czechia,102170
2021-12-23,Denmark,243042
2021-12-23,Estonia,6879
2021-12-23,Finland,5835
2021-12-23,France,1510597
2021-12-23,Greece,329930
2021-12-23,Hungary,21645
2021-12-23,Iceland,3070
2021-12-23,Ireland,40084
2021-12-23,Israel,126592
2021-12-23,Italy,1036120
2021-12-23,Japan,47486
2021-12-23,Latvia,9284
2021-12-23,Lithuania,17948
2021-12-23,Luxembourg,4965
2021-12-23,Mexico,12668
2021-12-23,Netherlands,64767
2021-12-23,New Zealand,21961
2021-12-23,Norway,16766
2021-12-23,Poland,184986
2021-12-23,Portugal,359830
2021-12-23,Slovakia,38936
2021-12-23,Slovenia,5003
2021-12-23,Spain,0
2021-12-23,Taiwan,14092
2021-12-23,Turkey,355753
2021-12-23,United Kingdom,1608706
2021-12-23,United States,1440856
