tDate,Country,NumberOfTest
2022-03-25,Australia,65836260
2022-03-25,Austria,172904852
2022-03-25,Belgium,32684769
2022-03-25,Canada,59224766
2022-03-25,Chile,34851693
2022-03-25,Colombia,33728922
2022-03-25,Costa Rica,3123031
2022-03-25,Czechia,53643632
2022-03-25,Denmark,66473712
2022-03-25,Estonia,3243675
2022-03-25,Finland,10376251
2022-03-25,France,256442380
2022-03-25,Germany,0
2022-03-25,Greece,0
2022-03-25,Hungary,10602276
2022-03-25,Iceland,1281720
2022-03-25,Ireland,11725882
2022-03-25,Israel,48164317
2022-03-25,Italy,198135632
2022-03-25,Japan,41022628
2022-03-25,Latvia,6965310
2022-03-25,Lithuania,8422865
2022-03-25,Luxembourg,4145578
2022-03-25,Mexico,14862082
2022-03-25,Netherlands,30089880
2022-03-25,New Zealand,6902982
2022-03-25,Norway,10989077
2022-03-25,Portugal,39793320
2022-03-25,Slovakia,50429636
2022-03-25,Slovenia,4737407
2022-03-25,South Korea,84482165
2022-03-25,Spain,88199495
2022-03-25,Sweden,18148375
2022-03-25,Switzerland,20118361
2022-03-25,Taiwan,6878354
2022-03-25,Turkey,152438144
2022-03-25,United Kingdom,482607129
2022-03-25,United States,846000014
