tDate,Country,NumberOfTest
2021-04-25,Australia,0
2021-04-25,Austria,199558
2021-04-25,Belgium,20846
2021-04-25,Canada,135441
2021-04-25,Chile,67932
2021-04-25,Colombia,81104
2021-04-25,Costa Rica,4941
2021-04-25,Czechia,59577
2021-04-25,Denmark,152632
2021-04-25,Estonia,2034
2021-04-25,Finland,8909
2021-04-25,France,49268
2021-04-25,Germany,0
2021-04-25,Greece,23106
2021-04-25,Hungary,23223
2021-04-25,Iceland,748
2021-04-25,Ireland,15829
2021-04-25,Israel,31159
2021-04-25,Italy,330071
2021-04-25,Japan,35886
2021-04-25,Latvia,5439
2021-04-25,Lithuania,8466
2021-04-25,Luxembourg,478
2021-04-25,Mexico,4397
2021-04-25,Netherlands,0
2021-04-25,New Zealand,3623
2021-04-25,Norway,9588
2021-04-25,Poland,101446
2021-04-25,Portugal,14485
2021-04-25,Slovakia,370776
2021-04-25,Slovenia,1354
2021-04-25,South Korea,22577
2021-04-25,Spain,0
2021-04-25,Sweden,46636
2021-04-25,Switzerland,11516
2021-04-25,Taiwan,614
2021-04-25,Turkey,260280
2021-04-25,United Kingdom,1477709
2021-04-25,United States,587904
