tDate,Country,NumberOfTest
2021-07-17,Australia,0
2021-07-17,Austria,409271
2021-07-17,Belgium,72499
2021-07-17,Canada,46674
2021-07-17,Chile,60197
2021-07-17,Colombia,92783
2021-07-17,Costa Rica,9100
2021-07-17,Czechia,84829
2021-07-17,Denmark,73149
2021-07-17,Estonia,3526
2021-07-17,Finland,10661
2021-07-17,France,366736
2021-07-17,Germany,0
2021-07-17,Greece,91739
2021-07-17,Hungary,0
2021-07-17,Iceland,1172
2021-07-17,Israel,33009
2021-07-17,Italy,299168
2021-07-17,Japan,43473
2021-07-17,Latvia,9832
2021-07-17,Lithuania,6521
2021-07-17,Luxembourg,7323
2021-07-17,Mexico,13724
2021-07-17,Netherlands,0
2021-07-17,New Zealand,0
2021-07-17,Norway,6620
2021-07-17,Poland,90909
2021-07-17,Portugal,59639
2021-07-17,Slovakia,13354
2021-07-17,Slovenia,819
2021-07-17,South Korea,31198
2021-07-17,Sweden,10292
2021-07-17,Switzerland,24862
2021-07-17,Taiwan,15840
2021-07-17,United Kingdom,784222
2021-07-17,United States,434523
