tDate,Country,NumberOfTest
2021-07-01,Australia,155772
2021-07-01,Austria,354947
2021-07-01,Belgium,78973
2021-07-01,Canada,66167
2021-07-01,Chile,34044
2021-07-01,Colombia,123107
2021-07-01,Costa Rica,8270
2021-07-01,Czechia,117499
2021-07-01,Denmark,132360
2021-07-01,Estonia,2978
2021-07-01,Finland,15827
2021-07-01,France,321942
2021-07-01,Greece,41387
2021-07-01,Hungary,8234
2021-07-01,Israel,63180
2021-07-01,Italy,234694
2021-07-01,Japan,77063
2021-07-01,Latvia,8565
2021-07-01,Lithuania,8339
2021-07-01,Luxembourg,6122
2021-07-01,Mexico,16182
2021-07-01,New Zealand,7779
2021-07-01,Norway,17805
2021-07-01,Poland,78682
2021-07-01,Portugal,78172
2021-07-01,Slovakia,13546
2021-07-01,Slovenia,1658
2021-07-01,South Korea,24430
2021-07-01,Switzerland,31361
2021-07-01,Taiwan,32495
2021-07-01,Turkey,225537
2021-07-01,United Kingdom,1121678
2021-07-01,United States,363266
