tDate,Country,NumberOfTest
2020-12-29,Australia,39311
2020-12-29,Austria,15563
2020-12-29,Belgium,41408
2020-12-29,Canada,205032
2020-12-29,Chile,22390
2020-12-29,Colombia,69488
2020-12-29,Costa Rica,2053
2020-12-29,Czechia,67307
2020-12-29,Denmark,117889
2020-12-29,Estonia,6670
2020-12-29,Finland,15724
2020-12-29,France,366121
2020-12-29,Germany,0
2020-12-29,Greece,31929
2020-12-29,Hungary,6190
2020-12-29,Iceland,964
2020-12-29,Ireland,13805
2020-12-29,Israel,99628
2020-12-29,Italy,174442
2020-12-29,Japan,24850
2020-12-29,Latvia,11207
2020-12-29,Lithuania,14627
2020-12-29,Luxembourg,8849
2020-12-29,Mexico,40498
2020-12-29,Netherlands,0
2020-12-29,New Zealand,0
2020-12-29,Norway,19356
2020-12-29,Poland,66758
2020-12-29,Portugal,44884
2020-12-29,Slovakia,94490
2020-12-29,Slovenia,5764
2020-12-29,South Korea,58790
2020-12-29,Spain,0
2020-12-29,Sweden,29221
2020-12-29,Switzerland,29463
2020-12-29,Taiwan,810
2020-12-29,Turkey,183117
2020-12-29,United Kingdom,344775
2020-12-29,United States,1854756
