tDate,Country,NumberOfTest
2022-06-21,Australia,73287896
2022-06-21,Austria,189588069
2022-06-21,Chile,39714502
2022-06-21,Czechia,54583458
2022-06-21,Denmark,64641979
2022-06-21,Estonia,3425068
2022-06-21,Greece,0
2022-06-21,Ireland,12335419
2022-06-21,Israel,51749127
2022-06-21,Italy,224629636
2022-06-21,Japan,53366701
2022-06-21,Latvia,7261531
2022-06-21,Luxembourg,4299901
2022-06-21,New Zealand,0
2022-06-21,Norway,11154564
2022-06-21,Slovakia,51236251
2022-06-21,Slovenia,5332375
2022-06-21,Taiwan,12957029
