tDate,Country,NumberOfTest
2021-10-21,Australia,188693
2021-10-21,Austria,455165
2021-10-21,Belgium,76772
2021-10-21,Canada,103462
2021-10-21,Chile,65884
2021-10-21,Colombia,46833
2021-10-21,Costa Rica,2472
2021-10-21,Czechia,101249
2021-10-21,Denmark,90823
2021-10-21,Estonia,8496
2021-10-21,Finland,13287
2021-10-21,France,341960
2021-10-21,Germany,0
2021-10-21,Greece,165461
2021-10-21,Hungary,19494
2021-10-21,Iceland,1398
2021-10-21,Ireland,27358
2021-10-21,Israel,89672
2021-10-21,Italy,640371
2021-10-21,Japan,47972
2021-10-21,Latvia,24642
2021-10-21,Lithuania,27565
2021-10-21,Luxembourg,2752
2021-10-21,Mexico,19006
2021-10-21,Netherlands,0
2021-10-21,New Zealand,26669
2021-10-21,Norway,9269
2021-10-21,Poland,98725
2021-10-21,Portugal,47195
2021-10-21,Slovakia,43434
2021-10-21,Slovenia,6873
2021-10-21,South Korea,47275
2021-10-21,Spain,0
2021-10-21,Sweden,18110
2021-10-21,Switzerland,27903
2021-10-21,Taiwan,15496
2021-10-21,Turkey,362213
2021-10-21,United Kingdom,1036233
2021-10-21,United States,1800106
