tDate,Country,NumberOfTest
2021-06-29,Australia,0
2021-06-29,Austria,350968
2021-06-29,Belgium,70432
2021-06-29,Canada,61585
2021-06-29,Chile,33969
2021-06-29,Colombia,126777
2021-06-29,Costa Rica,9049
2021-06-29,Czechia,134588
2021-06-29,Denmark,75906
2021-06-29,Estonia,3123
2021-06-29,Finland,17187
2021-06-29,France,262340
2021-06-29,Greece,45551
2021-06-29,Hungary,4296
2021-06-29,Israel,68003
2021-06-29,Italy,235849
2021-06-29,Japan,61916
2021-06-29,Latvia,11409
2021-06-29,Lithuania,9897
2021-06-29,Luxembourg,4386
2021-06-29,Mexico,19301
2021-06-29,New Zealand,7247
2021-06-29,Norway,16120
2021-06-29,Poland,107076
2021-06-29,Portugal,63062
2021-06-29,Slovakia,40112
2021-06-29,Slovenia,2029
2021-06-29,South Korea,32797
2021-06-29,Switzerland,17213
2021-06-29,Taiwan,34311
2021-06-29,Turkey,229846
2021-06-29,United Kingdom,881805
2021-06-29,United States,517371
