tDate,Country,NumberOfTest
2020-06-23,Australia,24972
2020-06-23,Austria,6673
2020-06-23,Belgium,17383
2020-06-23,Canada,75957
2020-06-23,Chile,12707
2020-06-23,Colombia,13871
2020-06-23,Costa Rica,443
2020-06-23,Denmark,20914
2020-06-23,Estonia,345
2020-06-23,Finland,2635
2020-06-23,France,48446
2020-06-23,Germany,0
2020-06-23,Greece,5198
2020-06-23,Hungary,746
2020-06-23,Iceland,86
2020-06-23,Ireland,2116
2020-06-23,Israel,19847
2020-06-23,Italy,63710
2020-06-23,Japan,3722
2020-06-23,Latvia,1413
2020-06-23,Lithuania,4557
2020-06-23,Luxembourg,139
2020-06-23,Mexico,12956
2020-06-23,Netherlands,0
2020-06-23,New Zealand,8968
2020-06-23,Norway,4666
2020-06-23,Poland,39248
2020-06-23,Portugal,15884
2020-06-23,Slovakia,1257
2020-06-23,Slovenia,1222
2020-06-23,South Korea,11071
2020-06-23,Spain,0
2020-06-23,Switzerland,11642
2020-06-23,Taiwan,126
2020-06-23,Turkey,42982
2020-06-23,United Kingdom,73646
2020-06-23,United States,700101
