tDate,Country,NumberOfTest
2021-02-13,Australia,0
2021-02-13,Austria,214321
2021-02-13,Belgium,34160
2021-02-13,Canada,121554
2021-02-13,Chile,54720
2021-02-13,Colombia,42715
2021-02-13,Costa Rica,3624
2021-02-13,Czechia,35939
2021-02-13,Denmark,90105
2021-02-13,Estonia,4984
2021-02-13,Finland,12932
2021-02-13,France,216134
2021-02-13,Germany,0
2021-02-13,Greece,45833
2021-02-13,Hungary,19383
2021-02-13,Iceland,211
2021-02-13,Ireland,18174
2021-02-13,Israel,24927
2021-02-13,Italy,384550
2021-02-13,Japan,30220
2021-02-13,Latvia,10157
2021-02-13,Lithuania,5363
2021-02-13,Luxembourg,9014
2021-02-13,Mexico,13813
2021-02-13,Netherlands,0
2021-02-13,New Zealand,0
2021-02-13,Norway,8393
2021-02-13,Poland,98425
2021-02-13,Portugal,21483
2021-02-13,Slovakia,766580
2021-02-13,Slovenia,2224
2021-02-13,South Korea,0
2021-02-13,Spain,0
2021-02-13,Sweden,30710
2021-02-13,Switzerland,18503
2021-02-13,Taiwan,324
2021-02-13,Turkey,123305
2021-02-13,United Kingdom,403600
2021-02-13,United States,1100983
