tDate,Country,NumberOfTest
2021-04-21,Australia,37749
2021-04-21,Austria,262443
2021-04-21,Belgium,49571
2021-04-21,Canada,105804
2021-04-21,Chile,36128
2021-04-21,Colombia,74004
2021-04-21,Costa Rica,4902
2021-04-21,Czechia,229207
2021-04-21,Denmark,187450
2021-04-21,Estonia,5905
2021-04-21,Finland,18732
2021-04-21,France,326481
2021-04-21,Germany,0
2021-04-21,Greece,61323
2021-04-21,Hungary,22435
2021-04-21,Iceland,1923
2021-04-21,Ireland,19058
2021-04-21,Israel,47510
2021-04-21,Italy,452713
2021-04-21,Japan,96428
2021-04-21,Latvia,19150
2021-04-21,Lithuania,21133
2021-04-21,Luxembourg,8915
2021-04-21,Mexico,21050
2021-04-21,Netherlands,0
2021-04-21,New Zealand,4773
2021-04-21,Norway,19655
2021-04-21,Poland,157930
2021-04-21,Portugal,98744
2021-04-21,Slovakia,166825
2021-04-21,Slovenia,4325
2021-04-21,South Korea,38381
2021-04-21,Spain,0
2021-04-21,Sweden,46636
2021-04-21,Switzerland,28877
2021-04-21,Taiwan,837
2021-04-21,Turkey,318839
2021-04-21,United Kingdom,1371393
2021-04-21,United States,1644135
