tDate,Country,NumberOfTest
2021-12-02,Australia,176618
2021-12-02,Austria,466309
2021-12-02,Belgium,126894
2021-12-02,Canada,105069
2021-12-02,Chile,79885
2021-12-02,Colombia,46714
2021-12-02,Czechia,130209
2021-12-02,Denmark,213453
2021-12-02,Estonia,5683
2021-12-02,Finland,24208
2021-12-02,France,844422
2021-12-02,Greece,341227
2021-12-02,Hungary,42035
2021-12-02,Iceland,1854
2021-12-02,Ireland,35947
2021-12-02,Israel,97538
2021-12-02,Italy,766917
2021-12-02,Japan,52722
2021-12-02,Latvia,11014
2021-12-02,Lithuania,17809
2021-12-02,Luxembourg,5009
2021-12-02,Mexico,14317
2021-12-02,Netherlands,97209
2021-12-02,New Zealand,32953
2021-12-02,Norway,26483
2021-12-02,Poland,216974
2021-12-02,Portugal,112812
2021-12-02,Slovakia,78889
2021-12-02,Slovenia,5530
2021-12-02,Switzerland,70299
2021-12-02,Taiwan,13254
2021-12-02,Turkey,354385
2021-12-02,United Kingdom,1156427
2021-12-02,United States,1254412
