Date,Country,NumberOfTest
2021-10-03,Australia,0
2021-10-03,Austria,408724
2021-10-03,Belgium,19140
2021-10-03,Canada,99681
2021-10-03,Chile,61648
2021-10-03,Colombia,31084
2021-10-03,Czechia,31263
2021-10-03,Denmark,29456
2021-10-03,Estonia,3809
2021-10-03,Finland,7672
2021-10-03,France,99207
2021-10-03,Germany,0
2021-10-03,Greece,150507
2021-10-03,Hungary,0
2021-10-03,Iceland,918
2021-10-03,Ireland,16990
2021-10-03,Israel,99660
2021-10-03,Italy,340285
2021-10-03,Japan,20790
2021-10-03,Lithuania,9793
2021-10-03,Luxembourg,284
2021-10-03,Mexico,5471
2021-10-03,Netherlands,0
2021-10-03,New Zealand,0
2021-10-03,Norway,4900
2021-10-03,Poland,51581
2021-10-03,Portugal,14795
2021-10-03,Slovakia,17052
2021-10-03,Slovenia,1201
2021-10-03,South Korea,0
2021-10-03,Sweden,20461
2021-10-03,Switzerland,15151
2021-10-03,Taiwan,12885
2021-10-03,Turkey,348462
2021-10-03,United Kingdom,1007503
2021-10-03,United States,491095
