tDate,Country,NumberOfTest
2021-02-20,Australia,0
2021-02-20,Austria,236088
2021-02-20,Belgium,33882
2021-02-20,Canada,129338
2021-02-20,Chile,51953
2021-02-20,Colombia,46211
2021-02-20,Costa Rica,4648
2021-02-20,Czechia,40028
2021-02-20,Denmark,97624
2021-02-20,Estonia,4599
2021-02-20,Finland,16123
2021-02-20,France,215407
2021-02-20,Germany,0
2021-02-20,Greece,43310
2021-02-20,Hungary,22906
2021-02-20,Iceland,204
2021-02-20,Ireland,15606
2021-02-20,Israel,19606
2021-02-20,Italy,408228
2021-02-20,Japan,31579
2021-02-20,Latvia,11165
2021-02-20,Lithuania,6296
2021-02-20,Luxembourg,7728
2021-02-20,Mexico,11621
2021-02-20,Netherlands,0
2021-02-20,New Zealand,10349
2021-02-20,Norway,8911
2021-02-20,Poland,100540
2021-02-20,Portugal,21848
2021-02-20,Slovakia,811070
2021-02-20,Slovenia,2067
2021-02-20,South Korea,39618
2021-02-20,Spain,0
2021-02-20,Sweden,32580
2021-02-20,Switzerland,15605
2021-02-20,Taiwan,371
2021-02-20,Turkey,118911
2021-02-20,United Kingdom,408118
2021-02-20,United States,1057116
