tDate,Country,NumberOfTest
2020-03-20,Belgium,3120
2020-03-20,Canada,18230
2020-03-20,Costa Rica,121
2020-03-20,Denmark,1178
2020-03-20,Estonia,415
2020-03-20,Finland,1286
2020-03-20,Germany,0
2020-03-20,Greece,0
2020-03-20,Hungary,685
2020-03-20,Iceland,579
2020-03-20,Ireland,1469
2020-03-20,Israel,2317
2020-03-20,Italy,24109
2020-03-20,Japan,119
2020-03-20,Latvia,699
2020-03-20,Lithuania,114
2020-03-20,Luxembourg,995
2020-03-20,Mexico,758
2020-03-20,Netherlands,0
2020-03-20,New Zealand,1734
2020-03-20,Poland,1876
2020-03-20,Portugal,3215
2020-03-20,Slovakia,368
2020-03-20,Slovenia,1242
2020-03-20,South Korea,10019
2020-03-20,Taiwan,1371
2020-03-20,United States,76370
