tDate,Country,NumberOfTest
2022-04-02,Australia,66788210
2022-04-02,Austria,176630000
2022-04-02,Canada,59543792
2022-04-02,Chile,35407400
2022-04-02,Colombia,33892189
2022-04-02,Costa Rica,3190259
2022-04-02,Czechia,53840623
2022-04-02,Denmark,66655294
2022-04-02,Estonia,3269400
2022-04-02,Finland,10482518
2022-04-02,France,260176453
2022-04-02,Germany,0
2022-04-02,Greece,0
2022-04-02,Hungary,0
2022-04-02,Iceland,1295958
2022-04-02,Ireland,11847297
2022-04-02,Israel,48665071
2022-04-02,Italy,201899959
2022-04-02,Japan,41988189
2022-04-02,Latvia,7015845
2022-04-02,Lithuania,8488780
2022-04-02,Luxembourg,4171418
2022-04-02,Mexico,14941262
2022-04-02,Netherlands,30358876
2022-04-02,New Zealand,0
2022-04-02,Norway,11019256
2022-04-02,Portugal,40170130
2022-04-02,Slovakia,50618047
2022-04-02,Slovenia,4836259
2022-04-02,South Korea,88148517
2022-04-02,Spain,88710800
2022-04-02,Sweden,18184227
2022-04-02,Switzerland,20370008
2022-04-02,Taiwan,7116580
2022-04-02,Turkey,154575918
2022-04-02,United Kingdom,487745762
2022-04-02,United States,851410086
