Date,Country,NumberOfTest
2020-09-13,Australia,0
2020-09-13,Austria,10573
2020-09-13,Belgium,19155
2020-09-13,Canada,168481
2020-09-13,Chile,36298
2020-09-13,Colombia,31027
2020-09-13,Costa Rica,2595
2020-09-13,Czechia,7090
2020-09-13,Denmark,41900
2020-09-13,Estonia,1827
2020-09-13,Finland,8400
2020-09-13,France,29140
2020-09-13,Germany,0
2020-09-13,Greece,0
2020-09-13,Hungary,8834
2020-09-13,Iceland,148
2020-09-13,Ireland,9815
2020-09-13,Israel,34979
2020-09-13,Italy,121003
2020-09-13,Japan,472
2020-09-13,Latvia,1583
2020-09-13,Lithuania,1568
2020-09-13,Luxembourg,1393
2020-09-13,Mexico,3926
2020-09-13,Netherlands,0
2020-09-13,New Zealand,3862
2020-09-13,Norway,6776
2020-09-13,Poland,28661
2020-09-13,Portugal,12096
2020-09-13,Slovakia,1425
2020-09-13,Slovenia,1110
2020-09-13,South Korea,7934
2020-09-13,Spain,0
2020-09-13,Sweden,20382
2020-09-13,Switzerland,4139
2020-09-13,Taiwan,210
2020-09-13,Turkey,96097
2020-09-13,United Kingdom,225380
2020-09-13,United States,627077
