tDate,Country,NumberOfTest
2021-06-25,Australia,0
2021-06-25,Austria,451660
2021-06-25,Belgium,48307
2021-06-25,Canada,68938
2021-06-25,Chile,68685
2021-06-25,Colombia,121464
2021-06-25,Costa Rica,10441
2021-06-25,Czechia,141788
2021-06-25,Denmark,87011
2021-06-25,Estonia,3498
2021-06-25,Finland,7419
2021-06-25,France,353326
2021-06-25,Germany,0
2021-06-25,Greece,37307
2021-06-25,Hungary,11167
2021-06-25,Israel,58321
2021-06-25,Italy,234952
2021-06-25,Japan,89659
2021-06-25,Latvia,2361
2021-06-25,Lithuania,12415
2021-06-25,Luxembourg,9054
2021-06-25,Mexico,18327
2021-06-25,Netherlands,0
2021-06-25,New Zealand,10753
2021-06-25,Norway,16315
2021-06-25,Poland,84572
2021-06-25,Portugal,75813
2021-06-25,Slovakia,54688
2021-06-25,Slovenia,953
2021-06-25,South Korea,26546
2021-06-25,Sweden,15173
2021-06-25,Switzerland,26489
2021-06-25,Taiwan,30637
2021-06-25,Turkey,222936
2021-06-25,United Kingdom,850807
2021-06-25,United States,588019
