tDate,Country,NumberOfTest
2021-03-19,Australia,0
2021-03-19,Austria,269448
2021-03-19,Belgium,73472
2021-03-19,Canada,121065
2021-03-19,Chile,73129
2021-03-19,Colombia,43986
2021-03-19,Costa Rica,3985
2021-03-19,Czechia,184681
2021-03-19,Denmark,164799
2021-03-19,Estonia,7063
2021-03-19,Finland,22845
2021-03-19,France,545137
2021-03-19,Germany,0
2021-03-19,Greece,52850
2021-03-19,Hungary,39598
2021-03-19,Iceland,775
2021-03-19,Ireland,12942
2021-03-19,Israel,61951
2021-03-19,Italy,482123
2021-03-19,Japan,71301
2021-03-19,Latvia,16904
2021-03-19,Lithuania,11797
2021-03-19,Luxembourg,11193
2021-03-19,Mexico,22637
2021-03-19,Netherlands,0
2021-03-19,New Zealand,0
2021-03-19,Norway,30055
2021-03-19,Poland,171561
2021-03-19,Portugal,53485
2021-03-19,Slovakia,382590
2021-03-19,Slovenia,5651
2021-03-19,South Korea,0
2021-03-19,Spain,0
2021-03-19,Sweden,44584
2021-03-19,Switzerland,39919
2021-03-19,Taiwan,432
2021-03-19,Turkey,187859
2021-03-19,United Kingdom,933234
2021-03-19,United States,1340325
