tDate,Country,NumberOfTest
2020-12-23,Australia,89673
2020-12-23,Austria,38440
2020-12-23,Belgium,41202
2020-12-23,Canada,231313
2020-12-23,Chile,31234
2020-12-23,Colombia,79784
2020-12-23,Costa Rica,2869
2020-12-23,Czechia,86613
2020-12-23,Denmark,120590
2020-12-23,Estonia,7208
2020-12-23,Finland,21217
2020-12-23,France,734785
2020-12-23,Germany,0
2020-12-23,Greece,33587
2020-12-23,Hungary,21239
2020-12-23,Iceland,1213
2020-12-23,Ireland,20662
2020-12-23,Israel,99562
2020-12-23,Italy,250537
2020-12-23,Japan,72258
2020-12-23,Latvia,12155
2020-12-23,Lithuania,15769
2020-12-23,Luxembourg,12353
2020-12-23,Mexico,34703
2020-12-23,Netherlands,0
2020-12-23,New Zealand,0
2020-12-23,Norway,18386
2020-12-23,Poland,68291
2020-12-23,Portugal,59267
2020-12-23,Slovakia,121295
2020-12-23,Slovenia,6385
2020-12-23,South Korea,52159
2020-12-23,Spain,0
2020-12-23,Sweden,34116
2020-12-23,Switzerland,46454
2020-12-23,Taiwan,670
2020-12-23,Turkey,202209
2020-12-23,United Kingdom,509507
2020-12-23,United States,2265912
