tDate,Country,NumberOfTest
2021-01-16,Australia,0
2021-01-16,Austria,79124
2021-01-16,Belgium,33946
2021-01-16,Canada,246079
2021-01-16,Chile,65199
2021-01-16,Colombia,70645
2021-01-16,Costa Rica,2651
2021-01-16,Czechia,27346
2021-01-16,Denmark,77360
2021-01-16,Estonia,3167
2021-01-16,Finland,9327
2021-01-16,France,198230
2021-01-16,Germany,0
2021-01-16,Greece,30313
2021-01-16,Hungary,18339
2021-01-16,Iceland,380
2021-01-16,Ireland,26663
2021-01-16,Israel,71754
2021-01-16,Italy,346369
2021-01-16,Japan,44662
2021-01-16,Latvia,11804
2021-01-16,Lithuania,6016
2021-01-16,Luxembourg,6122
2021-01-16,Mexico,23358
2021-01-16,Netherlands,0
2021-01-16,New Zealand,0
2021-01-16,Norway,8649
2021-01-16,Poland,137902
2021-01-16,Portugal,50768
2021-01-16,Slovakia,80779
2021-01-16,Slovenia,2497
2021-01-16,South Korea,60879
2021-01-16,Spain,0
2021-01-16,Sweden,29567
2021-01-16,Switzerland,14434
2021-01-16,Taiwan,543
2021-01-16,Turkey,156792
2021-01-16,United Kingdom,491137
2021-01-16,United States,1579075
