tDate,Country,NumberOfTest
2021-08-04,Australia,0
2021-08-04,Austria,283128
2021-08-04,Belgium,49755
2021-08-04,Canada,61348
2021-08-04,Chile,33181
2021-08-04,Colombia,65012
2021-08-04,Costa Rica,9289
2021-08-04,Czechia,83698
2021-08-04,Denmark,54781
2021-08-04,Estonia,3465
2021-08-04,Finland,21550
2021-08-04,France,549054
2021-08-04,Greece,87839
2021-08-04,Hungary,8089
2021-08-04,Iceland,4888
2021-08-04,Israel,118037
2021-08-04,Italy,269689
2021-08-04,Japan,100583
2021-08-04,Latvia,7088
2021-08-04,Lithuania,16150
2021-08-04,Luxembourg,5396
2021-08-04,Mexico,40024
2021-08-04,New Zealand,0
2021-08-04,Norway,17845
2021-08-04,Poland,81248
2021-08-04,Portugal,55133
2021-08-04,Slovakia,12773
2021-08-04,Slovenia,1610
2021-08-04,South Korea,0
2021-08-04,Switzerland,17540
2021-08-04,Taiwan,22983
2021-08-04,United Kingdom,835467
2021-08-04,United States,894139
