tDate,Country,NumberOfTest
2021-12-26,Australia,0
2021-12-26,Austria,290509
2021-12-26,Belgium,29859
2021-12-26,Canada,176833
2021-12-26,Chile,54350
2021-12-26,Colombia,57885
2021-12-26,Czechia,30674
2021-12-26,Denmark,79585
2021-12-26,Estonia,4519
2021-12-26,Finland,14761
2021-12-26,France,255877
2021-12-26,Greece,0
2021-12-26,Hungary,0
2021-12-26,Iceland,3254
2021-12-26,Ireland,25572
2021-12-26,Israel,115180
2021-12-26,Italy,217052
2021-12-26,Japan,18020
2021-12-26,Latvia,3132
2021-12-26,Lithuania,5487
2021-12-26,Luxembourg,402
2021-12-26,Mexico,5594
2021-12-26,Netherlands,28467
2021-12-26,New Zealand,0
2021-12-26,Norway,9997
2021-12-26,Poland,78644
2021-12-26,Portugal,89687
2021-12-26,Slovakia,17202
2021-12-26,Slovenia,1846
2021-12-26,Sweden,49555
2021-12-26,Switzerland,26465
2021-12-26,Taiwan,10420
2021-12-26,Turkey,351965
2021-12-26,United Kingdom,1270225
2021-12-26,United States,546267
