tDate,Country,NumberOfTest
2022-03-08,Australia,64165448
2022-03-08,Austria,163464616
2022-03-08,Belgium,32031834
2022-03-08,Canada,58577551
2022-03-08,Chile,33400089
2022-03-08,Colombia,33338876
2022-03-08,Czechia,52034034
2022-03-08,Denmark,63233483
2022-03-08,Estonia,3171306
2022-03-08,Finland,10099856
2022-03-08,France,249908817
2022-03-08,Greece,67614869
2022-03-08,Hungary,10431848
2022-03-08,Iceland,1222698
2022-03-08,Ireland,11466681
2022-03-08,Israel,47166077
2022-03-08,Italy,190499871
2022-03-08,Japan,38713149
2022-03-08,Latvia,6786178
2022-03-08,Lithuania,8238307
2022-03-08,Luxembourg,4092692
2022-03-08,Mexico,14654362
2022-03-08,Netherlands,28963446
2022-03-08,New Zealand,6816637
2022-03-08,Norway,10877081
2022-03-08,Poland,33422513
2022-03-08,Portugal,38867127
2022-03-08,Slovakia,49900627
2022-03-08,Slovenia,4504099
2022-03-08,South Korea,65809019
2022-03-08,Spain,86584755
2022-03-08,Switzerland,19140170
2022-03-08,Taiwan,0
2022-03-08,Turkey,147122176
2022-03-08,United Kingdom,469893218
2022-03-08,United States,829622589
