tDate,Country,NumberOfTest
2020-04-11,Australia,9501
2020-04-11,Austria,6232
2020-04-11,Belgium,8148
2020-04-11,Canada,25686
2020-04-11,Chile,3577
2020-04-11,Costa Rica,156
2020-04-11,Denmark,2210
2020-04-11,Estonia,942
2020-04-11,Finland,1318
2020-04-11,Germany,0
2020-04-11,Greece,1912
2020-04-11,Hungary,2013
2020-04-11,Iceland,618
2020-04-11,Ireland,6990
2020-04-11,Israel,6702
2020-04-11,Italy,56609
2020-04-11,Japan,1644
2020-04-11,Latvia,1140
2020-04-11,Lithuania,2751
2020-04-11,Luxembourg,308
2020-04-11,Mexico,1436
2020-04-11,Netherlands,0
2020-04-11,New Zealand,1794
2020-04-11,Norway,1422
2020-04-11,Poland,11265
2020-04-11,Portugal,9121
2020-04-11,Slovakia,1580
2020-04-11,Slovenia,572
2020-04-11,South Korea,8656
2020-04-11,Taiwan,1091
2020-04-11,Turkey,33170
2020-04-11,United Kingdom,17650
2020-04-11,United States,210708
