tDate,Country,NumberOfTest
2020-04-08,Australia,8668
2020-04-08,Austria,5520
2020-04-08,Belgium,7972
2020-04-08,Canada,28726
2020-04-08,Costa Rica,510
2020-04-08,Denmark,5608
2020-04-08,Estonia,1864
2020-04-08,Finland,3295
2020-04-08,Germany,0
2020-04-08,Greece,3944
2020-04-08,Hungary,2002
2020-04-08,Iceland,1676
2020-04-08,Ireland,3728
2020-04-08,Israel,5879
2020-04-08,Italy,51680
2020-04-08,Japan,1383
2020-04-08,Latvia,1461
2020-04-08,Lithuania,2153
2020-04-08,Luxembourg,932
2020-04-08,Mexico,2230
2020-04-08,Netherlands,0
2020-04-08,New Zealand,3705
2020-04-08,Norway,2276
2020-04-08,Poland,7069
2020-04-08,Portugal,11691
2020-04-08,Slovakia,1690
2020-04-08,Slovenia,1144
2020-04-08,South Korea,11491
2020-04-08,Taiwan,1628
2020-04-08,Turkey,24900
2020-04-08,United Kingdom,16443
2020-04-08,United States,169079
