tDate,Country,NumberOfTest
2022-03-24,Australia,65706632
2022-03-24,Austria,172558127
2022-03-24,Belgium,32629336
2022-03-24,Canada,59181662
2022-03-24,Chile,34755620
2022-03-24,Colombia,33704034
2022-03-24,Czechia,53611253
2022-03-24,Denmark,66448194
2022-03-24,Estonia,3240183
2022-03-24,Finland,10347490
2022-03-24,France,255936996
2022-03-24,Greece,72252783
2022-03-24,Hungary,10589437
2022-03-24,Iceland,0
2022-03-24,Ireland,11706971
2022-03-24,Israel,48105089
2022-03-24,Italy,197631659
2022-03-24,Japan,40866280
2022-03-24,Latvia,6957344
2022-03-24,Lithuania,8413105
2022-03-24,Luxembourg,4142083
2022-03-24,Mexico,14838083
2022-03-24,Netherlands,30049356
2022-03-24,New Zealand,0
2022-03-24,Norway,10984080
2022-03-24,Portugal,39734174
2022-03-24,Slovakia,50405016
2022-03-24,Slovenia,4718468
2022-03-24,South Korea,83890591
2022-03-24,Spain,88086856
2022-03-24,Switzerland,20074682
2022-03-24,Taiwan,6852718
2022-03-24,Turkey,152150004
2022-03-24,United Kingdom,481893556
2022-03-24,United States,844026814
