tDate,Country,NumberOfTest
2021-02-24,Australia,56776
2021-02-24,Austria,261319
2021-02-24,Belgium,49027
2021-02-24,Canada,69040
2021-02-24,Chile,28884
2021-02-24,Colombia,43796
2021-02-24,Costa Rica,3063
2021-02-24,Czechia,97106
2021-02-24,Denmark,135900
2021-02-24,Estonia,4850
2021-02-24,Finland,21893
2021-02-24,France,328880
2021-02-24,Germany,0
2021-02-24,Greece,4215
2021-02-24,Hungary,23399
2021-02-24,Iceland,450
2021-02-24,Ireland,16607
2021-02-24,Israel,76206
2021-02-24,Italy,446052
2021-02-24,Japan,54702
2021-02-24,Latvia,12591
2021-02-24,Lithuania,8132
2021-02-24,Luxembourg,9703
2021-02-24,Mexico,27706
2021-02-24,Netherlands,0
2021-02-24,New Zealand,7836
2021-02-24,Norway,18280
2021-02-24,Poland,123015
2021-02-24,Portugal,31235
2021-02-24,Slovakia,172050
2021-02-24,Slovenia,4565
2021-02-24,South Korea,37386
2021-02-24,Spain,0
2021-02-24,Sweden,34898
2021-02-24,Switzerland,26371
2021-02-24,Taiwan,546
2021-02-24,Turkey,124015
2021-02-24,United Kingdom,740717
2021-02-24,United States,1685520
