tDate,Country,NumberOfTest
2020-06-15,Australia,15796
2020-06-15,Austria,2830
2020-06-15,Belgium,11905
2020-06-15,Canada,73178
2020-06-15,Chile,18808
2020-06-15,Colombia,12500
2020-06-15,Costa Rica,237
2020-06-15,Denmark,17725
2020-06-15,Estonia,1394
2020-06-15,Finland,1899
2020-06-15,France,43895
2020-06-15,Germany,0
2020-06-15,Greece,3931
2020-06-15,Hungary,1635
2020-06-15,Iceland,27
2020-06-15,Ireland,1714
2020-06-15,Israel,14436
2020-06-15,Italy,45570
2020-06-15,Japan,4300
2020-06-15,Latvia,695
2020-06-15,Lithuania,3423
2020-06-15,Luxembourg,4784
2020-06-15,Mexico,13341
2020-06-15,Netherlands,0
2020-06-15,New Zealand,1460
2020-06-15,Norway,5854
2020-06-15,Poland,23958
2020-06-15,Portugal,11243
2020-06-15,Slovakia,847
2020-06-15,Slovenia,567
2020-06-15,South Korea,5954
2020-06-15,Spain,0
2020-06-15,Switzerland,6376
2020-06-15,Taiwan,145
2020-06-15,Turkey,42032
2020-06-15,United Kingdom,71402
2020-06-15,United States,506019
