 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-03-25,Afghanistan,,,,,,,,,
2022-03-25,Albania,,,,,,,,,
2022-03-25,Algeria,,,,,,,,,
2022-03-25,Andorra,,,,,,,,,1
2022-03-25,Angola,,,,,,,,,
2022-03-25,Argentina,,,,,,,,,
2022-03-25,Aruba,,,,1,1,,1,,1
2022-03-25,Australia,,,0,0,0,0,,0,1
2022-03-25,Australia,Australian Capital Territory,,,,,,,,
2022-03-25,Australia,New South Wales,,,,,,,,
2022-03-25,Australia,Northern Territory,,,,,,,,
2022-03-25,Australia,Queensland,,,,,,,,
2022-03-25,Australia,South Australia,,,,,,,,
2022-03-25,Australia,Tasmania,,,,,,,,
2022-03-25,Australia,Victoria,,,,,,,,
2022-03-25,Australia,Western Australia,,,,,,,,
2022-03-25,Austria,,0,1,1,1,,,,1
2022-03-25,Azerbaijan,,,,,,,,,
2022-03-25,Bahamas,,,,,,,,,
2022-03-25,Bahrain,,,,,,,,,
2022-03-25,Bangladesh,,,,1,,,,,
2022-03-25,Barbados,,1,1,1,1,,,,1
2022-03-25,Belarus,,,,,,,,,1
2022-03-25,Belgium,,,,,,,,,
2022-03-25,Belize,,,,,,,,,
2022-03-25,Benin,,,,,,,,,
2022-03-25,Bermuda,,1,1,1,1,,1,,1
2022-03-25,Bhutan,,,,,,,,,
2022-03-25,Bolivia,,0,0,,,,,,1
2022-03-25,Bosnia and Herzegovina,,1,1,1,1,,1,,1
2022-03-25,Botswana,,,,,,,,,
2022-03-25,Brazil,,,,,,,,,
2022-03-25,Brazil,Acre,,,,,,,,
2022-03-25,Brazil,Alagoas,,,,,,,,
2022-03-25,Brazil,Amapa,,,,,,,,
2022-03-25,Brazil,Amazonas,,,,,,,,
2022-03-25,Brazil,Bahia,,,,,,,,
2022-03-25,Brazil,Ceara,,,,,,,,
2022-03-25,Brazil,Distrito Federal,,,,,,,,
2022-03-25,Brazil,Espirito Santo,,,,,,,,
2022-03-25,Brazil,Goias,,,,,,,,
2022-03-25,Brazil,Maranhao,,,,,,,,
2022-03-25,Brazil,Mato Grosso,,,,,,,,
2022-03-25,Brazil,Mato Grosso do Sul,,,,,,,,
2022-03-25,Brazil,Minas Gerais,,,,,,,,
