tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-09-11,Australia,,,,,,,,,
2022-09-11,Austria,,0,1,1,1,,,,1
2022-09-11,Belgium,,,,,,,,,
2022-09-11,Canada,,,,,,0,,,1
2022-09-11,Chile,,,,,,,,,
2022-09-11,China,,,,,,,,,
2022-09-11,Colombia,,0,1,,,,,,1
2022-09-11,Costa Rica,,,,,,,,,
2022-09-11,Czechia,,,,,,,,,
2022-09-11,Denmark,,,,,,,,,
2022-09-11,Estonia,,,,,,,,,
2022-09-11,Finland,,,,,,,,,
2022-09-11,France,,,,,,,,,
2022-09-11,Germany,,,,,,,,,
2022-09-11,Greece,,1,,,,,,,1
2022-09-11,Hungary,,,,,,,,,
2022-09-11,Iceland,,,,,,,,,
2022-09-11,Ireland,,,,,,,,,
2022-09-11,Israel,,1,,,,,,,1
2022-09-11,Italy,,,,,,,,,
2022-09-11,Japan,,,,,,,,,
2022-09-11,Latvia,,,,,,,,,
2022-09-11,Lithuania,,,,,,,,,
2022-09-11,Luxembourg,,,,,,,,,1
2022-09-11,Mexico,,1,0,,,,,,1
2022-09-11,Netherlands,,,,,,,,,
2022-09-11,New Zealand,,,,,,,,,1
2022-09-11,Norway,,,,,,,,,
2022-09-11,Poland,,,,,,,,,
2022-09-11,Portugal,,,,,,,,,
2022-09-11,Slovakia,,,,,,,,,
2022-09-11,Slovenia,,,,,,,,,
2022-09-11,South Korea,,,,,,,,,
2022-09-11,Spain,,,,,,,,,
2022-09-11,Sweden,,,,,,,,,
2022-09-11,Switzerland,,,,,,,,,
2022-09-11,Taiwan,,,,,,,,,
2022-09-11,Turkey,,,,,,,,,
2022-09-11,United Kingdom,,,,,,,,,
2022-09-11,United States,,,,,,,,,
