tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-12-31,Australia,,,,,,,,,
2022-12-31,Austria,,,,,,,,,
2022-12-31,Belgium,,,,,,,,,
2022-12-31,Canada,,,,,,,,,1
2022-12-31,Chile,,,,,,,,,
2022-12-31,China,,,,,,,,,
2022-12-31,Colombia,,,,,,,,,
2022-12-31,Costa Rica,,,,,,,,,
2022-12-31,Czechia,,,,,,,,,
2022-12-31,Denmark,,,,,,,,,
2022-12-31,Estonia,,,,,,,,,
2022-12-31,Finland,,,,,,,,,
2022-12-31,France,,,,,,,,,1
2022-12-31,Germany,,,,,,,,,
2022-12-31,Greece,,,,,,,,,
2022-12-31,Hungary,,,,,,,,,
2022-12-31,Iceland,,,,,,,,,1
2022-12-31,Ireland,,,,,,,,,
2022-12-31,Israel,,,,,,,,,
2022-12-31,Italy,,,,,,,,,
2022-12-31,Japan,,,,,,,,,
2022-12-31,Latvia,,,,,,,,,
2022-12-31,Lithuania,,,,,,,,,
2022-12-31,Luxembourg,,,,,,,,,
2022-12-31,Mexico,,,,,,,,,
2022-12-31,Netherlands,,,,,,,,,
2022-12-31,New Zealand,,,,,,,,,
2022-12-31,Norway,,,,,,,,,
2022-12-31,Poland,,,,,,,,,
2022-12-31,Portugal,,,,,,,,,
2022-12-31,Slovakia,,,,,,,,,
2022-12-31,Slovenia,,,,,,,,,
2022-12-31,South Korea,,,,,,,,,1
2022-12-31,Spain,,,,,,,,,
2022-12-31,Sweden,,,,,,,,,
2022-12-31,Switzerland,,,,,,,,,
2022-12-31,Taiwan,,,,,,,,,
2022-12-31,Turkey,,,,,,,,,
2022-12-31,United Kingdom,,,,,,,,,
2022-12-31,United States,,,,,,,,,
