tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-09-03,Australia,,,,,,,,,1
2022-09-03,Austria,,0,1,1,1,,,,1
2022-09-03,Belgium,,,,,,,,,
2022-09-03,Canada,,,,,,,,,1
2022-09-03,Chile,,,,,,,,,
2022-09-03,China,,,,,,,,,
2022-09-03,Colombia,,0,1,,,,,,1
2022-09-03,Costa Rica,,,,,,,,,
2022-09-03,Czechia,,,,,,,,,
2022-09-03,Denmark,,,,,,,,,
2022-09-03,Estonia,,,,,,,,,
2022-09-03,Finland,,,,,,,,,
2022-09-03,France,,,,,,,,,
2022-09-03,Germany,,,,,,,1,,1
2022-09-03,Greece,,1,,,,,,,1
2022-09-03,Hungary,,,,,,,,,
2022-09-03,Iceland,,,,,,,,,
2022-09-03,Ireland,,,,,,,,,
2022-09-03,Israel,,1,,,,,,,1
2022-09-03,Italy,,,1,,,,,,1
2022-09-03,Japan,,1,0,1,1,,1,1,1
2022-09-03,Latvia,,,,,,,,,
2022-09-03,Lithuania,,,,,,,,,1
2022-09-03,Luxembourg,,,,,,,,,1
2022-09-03,Mexico,,1,0,,,,,,1
2022-09-03,Netherlands,,,,,,,,,
2022-09-03,New Zealand,,,,,,,,,1
2022-09-03,Norway,,,,,,,,,
2022-09-03,Poland,,,,,,,,,
2022-09-03,Portugal,,,,,,,,,1
2022-09-03,Slovakia,,,,,,,,,
2022-09-03,Slovenia,,,,,,,,,1
2022-09-03,South Korea,,,,,,,,,1
2022-09-03,Spain,,,,,,,,,
2022-09-03,Sweden,,,,,,,,,
2022-09-03,Switzerland,,,,,,,,,
2022-09-03,Taiwan,,1,1,,,,,,1
2022-09-03,Turkey,,,,,,,,,
2022-09-03,United Kingdom,,,,,,,,,
2022-09-03,United States,,,0,,,0,0,,
