 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-12-04,Afghanistan,,,0,0,,0,,,
2021-12-04,Albania,,,,,,,,,
2021-12-04,Algeria,,,,,,,,,
2021-12-04,Andorra,,1,0,1,1,1,,,1
2021-12-04,Angola,,,,,,,,,
2021-12-04,Argentina,,,,1,1,1,0,0,1
2021-12-04,Aruba,,,,,,,,,
2021-12-04,Australia,,0,0,0,0,0,0,0,1
2021-12-04,Austria,,,,,,,,,
2021-12-04,Azerbaijan,,,,,,,,,
2021-12-04,Bahamas,,,,,,,,,
2021-12-04,Bahrain,,,,,,,,,
2021-12-04,Bangladesh,,1,1,1,1,1,1,,1
2021-12-04,Barbados,,,,,,,,,
2021-12-04,Belarus,,,,,,,,,1
2021-12-04,Belgium,,1,1,1,1,,,,1
2021-12-04,Belize,,,,,,,,,
2021-12-04,Benin,,,1,1,1,1,1,,1
2021-12-04,Bermuda,,,,,,,,,
2021-12-04,Bhutan,,1,1,1,0,1,,0,
2021-12-04,Bolivia,,,,,,,,,
2021-12-04,Bosnia and Herzegovina,,,,,,,,,
2021-12-04,Botswana,,,,,,,,,1
2021-12-04,Brazil,,,,,,,,,
2021-12-04,Brazil,Acre,,,,,,,,
2021-12-04,Brazil,Alagoas,,,,,,,,
2021-12-04,Brazil,Amapa,,,,,,,,
2021-12-04,Brazil,Amazonas,,,,,,,,
2021-12-04,Brazil,Bahia,,,,,,,,
2021-12-04,Brazil,Ceara,,,,,,,,
2021-12-04,Brazil,Distrito Federal,,,,,,,,
2021-12-04,Brazil,Espirito Santo,,,,,,,,
2021-12-04,Brazil,Goias,,,,,,,,
2021-12-04,Brazil,Maranhao,,,,,,,,
2021-12-04,Brazil,Mato Grosso,,,,,,,,
2021-12-04,Brazil,Mato Grosso do Sul,,,,,,,,
2021-12-04,Brazil,Minas Gerais,,,,,,,,
2021-12-04,Brazil,Para,,,,,,,,
2021-12-04,Brazil,Paraiba,,,,,,,,
2021-12-04,Brazil,Parana,,,,,,,,
2021-12-04,Brazil,Pernambuco,,,,,,,,
2021-12-04,Brazil,Piaui,,,,,,,,
2021-12-04,Brazil,Rio de Janeiro,,,,,,,,
2021-12-04,Brazil,Rio Grande do Norte,,,,,,,,
2021-12-04,Brazil,Rio Grande do Sul,,,,,,,,
2021-12-04,Brazil,Rondonia,,,,,,,,
2021-12-04,Brazil,Roraima,,,,,,,,
2021-12-04,Brazil,Santa Catarina,,,,,,,,
2021-12-04,Brazil,Sao Paulo,,,,,,,,
2021-12-04,Brazil,Sergipe,,,,,,,,
2021-12-04,Brazil,Tocantins,,,,,,,,
2021-12-04,Brunei,,1,1,1,1,1,1,,1
2021-12-04,Bulgaria,,1,1,1,1,,,,1
2021-12-04,Burkina Faso,,,,,,,,,
2021-12-04,Burundi,,,,,,,,,1
2021-12-04,Cambodia,,1,0,0,0,,0,0,1
2021-12-04,Cameroon,,,,1,1,,,,1
2021-12-04,Canada,,,,,,,,,
2021-12-04,Canada,Alberta,,,,,,,,
2021-12-04,Canada,British Columbia,,,,,,,,
2021-12-04,Canada,Manitoba,,,,,,,,
2021-12-04,Canada,New Brunswick,,,,,,,,
2021-12-04,Canada,Newfoundland and Labrador,,,,,,,,
2021-12-04,Canada,Northwest Territories,,,,,,,,
2021-12-04,Canada,Nova Scotia,,,,,,,,
2021-12-04,Canada,Nunavut,,,,,,,,
2021-12-04,Canada,Ontario,,,,,,,,
2021-12-04,Canada,Prince Edward Island,,,,,,,,
2021-12-04,Canada,Quebec,,,,,,,,
2021-12-04,Canada,Saskatchewan,,,,,,,,
2021-12-04,Canada,Yukon,,,,,,,,
2021-12-04,Cape Verde,,,,,,,,,
2021-12-04,Central African Republic,,,,,,,,,
2021-12-04,Chad,,,,,1,,,,1
2021-12-04,Chile,,0,0,0,0,,,0,1
2021-12-04,China,,1,0,0,0,1,0,0,1
2021-12-04,China,Anhui,,,,,,,,
2021-12-04,China,Beijing,1,0,1,1,1,1,1,1
2021-12-04,China,Chongqing,1,0,1,1,1,1,1,1
2021-12-04,China,Fujian,0,0,0,0,0,1,0,1
2021-12-04,China,Gansu,1,1,1,,,1,1,1
2021-12-04,China,Guangdong,0,0,0,0,0,0,0,1
2021-12-04,China,Guangxi,1,1,1,1,1,,1,1
2021-12-04,China,Guizhou,1,1,1,1,,,1,1
2021-12-04,China,Hainan,1,1,1,,,,1,1
2021-12-04,China,Hebei,0,0,0,0,0,0,0,1
2021-12-04,China,Heilongjiang,,,,,,,,
2021-12-04,China,Henan,1,0,0,,,1,1,1
2021-12-04,China,Hubei,1,1,1,1,,1,1,1
2021-12-04,China,Hunan,1,1,,1,1,,1,1
2021-12-04,China,Inner Mongolia,0,0,0,0,0,0,0,1
2021-12-04,China,Jiangsu,0,0,1,1,,1,1,1
2021-12-04,China,Jiangxi,1,1,1,0,,,1,1
2021-12-04,China,Jilin,1,1,1,1,,1,1,1
2021-12-04,China,Liaoning,0,0,1,0,,,1,1
2021-12-04,China,Ningxia,1,1,1,0,0,0,0,1
