 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-09-22,Afghanistan,,,,,,,,,
2021-09-22,Albania,,,,,,,,,
2021-09-22,Algeria,,,,,,,,,
2021-09-22,Andorra,,1,1,1,1,1,,,1
2021-09-22,Angola,,,,,,,,,
2021-09-22,Argentina,,1,0,1,1,0,0,0,1
2021-09-22,Aruba,,,,,,,,,
2021-09-22,Australia,,0,0,0,0,0,0,0,1
2021-09-22,Austria,,0,1,1,1,1,,0,1
2021-09-22,Azerbaijan,,,,,,,,,
2021-09-22,Bahamas,,,,,,,,,
2021-09-22,Bahrain,,,,,,,,,
2021-09-22,Bangladesh,,,,,,,,,
2021-09-22,Barbados,,,,,,,,,
2021-09-22,Belarus,,,,,,,,,
2021-09-22,Belgium,,1,1,0,0,,,,1
2021-09-22,Belize,,,,,,,,,
2021-09-22,Benin,,,,,,,,,
2021-09-22,Bermuda,,,,,,,,,
2021-09-22,Bhutan,,,,,,,,,
2021-09-22,Bolivia,,,,,,,,,
2021-09-22,Bosnia and Herzegovina,,,,,,,,,
2021-09-22,Botswana,,,,,,,,,
2021-09-22,Brazil,,,,,,,,,
2021-09-22,Brazil,Acre,,,,,,,,
2021-09-22,Brazil,Alagoas,,,,,,,,
2021-09-22,Brazil,Amapa,,,,,,,,
2021-09-22,Brazil,Amazonas,,,,,,,,
2021-09-22,Brazil,Bahia,,,,,,,,
2021-09-22,Brazil,Ceara,,,,,,,,
2021-09-22,Brazil,Distrito Federal,,,,,,,,
2021-09-22,Brazil,Espirito Santo,,,,,,,,
2021-09-22,Brazil,Goias,,,,,,,,
2021-09-22,Brazil,Maranhao,,,,,,,,
2021-09-22,Brazil,Mato Grosso,,,,,,,,
2021-09-22,Brazil,Mato Grosso do Sul,,,,,,,,
2021-09-22,Brazil,Minas Gerais,,,,,,,,
2021-09-22,Brazil,Para,,,,,,,,
2021-09-22,Brazil,Paraiba,,,,,,,,
2021-09-22,Brazil,Parana,,,,,,,,
2021-09-22,Brazil,Pernambuco,,,,,,,,
2021-09-22,Brazil,Piaui,,,,,,,,
2021-09-22,Brazil,Rio de Janeiro,,,,,,,,
2021-09-22,Brazil,Rio Grande do Norte,,,,,,,,
2021-09-22,Brazil,Rio Grande do Sul,,,,,,,,
2021-09-22,Brazil,Rondonia,,,,,,,,
2021-09-22,Brazil,Roraima,,,,,,,,
2021-09-22,Brazil,Santa Catarina,,,,,,,,
2021-09-22,Brazil,Sao Paulo,,,,,,,,
2021-09-22,Brazil,Sergipe,,,,,,,,
2021-09-22,Brazil,Tocantins,,,,,,,,
2021-09-22,Brunei,,1,1,1,1,1,1,,1
2021-09-22,Bulgaria,,,,,,,,,
2021-09-22,Burkina Faso,,,,,,,,,
2021-09-22,Burundi,,,1,,,,,,1
2021-09-22,Cambodia,,,,,,,,,
2021-09-22,Cameroon,,,,,,,,,
2021-09-22,Canada,,0,0,0,0,,1,0,1
2021-09-22,Canada,Alberta,1,1,1,1,,1,,1
2021-09-22,Canada,British Columbia,,,,,,,,
2021-09-22,Canada,Manitoba,,,,,,,,
2021-09-22,Canada,New Brunswick,,,,,,,,
2021-09-22,Canada,Newfoundland and Labrador,,,,,,,,
2021-09-22,Canada,Northwest Territories,0,0,0,0,0,0,1,1
2021-09-22,Canada,Nova Scotia,,,,,,,,
2021-09-22,Canada,Nunavut,,,,,,,,
2021-09-22,Canada,Ontario,1,1,1,1,,1,,1
2021-09-22,Canada,Prince Edward Island,,,,,,,,
2021-09-22,Canada,Quebec,,,,,,,,
2021-09-22,Canada,Saskatchewan,,,,,,,,
2021-09-22,Canada,Yukon,,,,,,,,
2021-09-22,Cape Verde,,,,,,,,,
2021-09-22,Central African Republic,,,,,,,,,
2021-09-22,Chad,,,,,,,,,
2021-09-22,Chile,,0,0,0,0,0,0,0,1
2021-09-22,China,,,,,,,,,
2021-09-22,China,Anhui,,,,,,,,
2021-09-22,China,Beijing,,,,,,,,
2021-09-22,China,Chongqing,,,,,,,,
2021-09-22,China,Fujian,,,,,,,,
