tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-11-11,Australia,,,,,,,,,
2022-11-11,Austria,,,,,,,,,
2022-11-11,Belgium,,,,,,,,,
2022-11-11,Canada,,,,,,,,,
2022-11-11,Chile,,,,,,,,,
2022-11-11,China,,,,,,,,,
2022-11-11,Colombia,,,,,,,,,
2022-11-11,Costa Rica,,,,,,,,,
2022-11-11,Czechia,,,,,,,,,1
2022-11-11,Denmark,,,,,,,,,
2022-11-11,Estonia,,,,,,,,,
2022-11-11,Finland,,,,,,,,,
2022-11-11,France,,,,,,,,,
2022-11-11,Germany,,,,,,,,,
2022-11-11,Greece,,,,,,,,,
2022-11-11,Hungary,,,,,,,,,
2022-11-11,Iceland,,,,,,,,,
2022-11-11,Ireland,,,,,,,,,1
2022-11-11,Israel,,,,,,,,,
2022-11-11,Italy,,,,,,,,,
2022-11-11,Japan,,,,,,,,,
2022-11-11,Latvia,,,,,,,,,1
2022-11-11,Lithuania,,,,,,,,,1
2022-11-11,Luxembourg,,,,,,,,,
2022-11-11,Mexico,,,,,,,,,
2022-11-11,Netherlands,,,,,,,,,
2022-11-11,New Zealand,,,,,,,,,
2022-11-11,Norway,,,,,,,,,
2022-11-11,Poland,,,,,,,,,
2022-11-11,Portugal,,,,,,,,,
2022-11-11,Slovakia,,,,,,,,,
2022-11-11,Slovenia,,,,,,,,,
2022-11-11,South Korea,,,,,,,,,
2022-11-11,Spain,,,,,,,,,
2022-11-11,Sweden,,,,,,,,,
2022-11-11,Switzerland,,,,,,,,,
2022-11-11,Taiwan,,1,1,,,,,,1
2022-11-11,Turkey,,,,,,,,,
2022-11-11,United Kingdom,,,,,,,,,
2022-11-11,United States,,,,,,,,,
