tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-11-18,Australia,,,,,,,,,
2022-11-18,Austria,,,,,,,,,
2022-11-18,Belgium,,,,,,,,,
2022-11-18,Canada,,,,,,,,,
2022-11-18,Chile,,,,,,,,,
2022-11-18,China,,,,,,,,,
2022-11-18,Colombia,,,,,,,,,
2022-11-18,Costa Rica,,,,,,,,,
2022-11-18,Czechia,,,,,,,,,
2022-11-18,Denmark,,,,,,,,,
2022-11-18,Estonia,,,,,,,,,
2022-11-18,Finland,,,,,,,,,
2022-11-18,France,,,,,,,,,
2022-11-18,Germany,,,,,,,,,
2022-11-18,Greece,,,,,,,,,
2022-11-18,Hungary,,,,,,,,,
2022-11-18,Iceland,,,,,,,,,
2022-11-18,Ireland,,,,,,,,,
2022-11-18,Israel,,,,,,,,,
2022-11-18,Italy,,,,,,,,,
2022-11-18,Japan,,,,,,,,,
2022-11-18,Latvia,,,,,,,,,
2022-11-18,Lithuania,,,,,,,,,
2022-11-18,Luxembourg,,,,,,,,,
2022-11-18,Mexico,,,,,,,,,
2022-11-18,Netherlands,,,,,,,,,
2022-11-18,New Zealand,,,,,,,,,1
2022-11-18,Norway,,,,,,,,,
2022-11-18,Poland,,,,,,,,,
2022-11-18,Portugal,,,,,,,,,
2022-11-18,Slovakia,,,,,,,,,1
2022-11-18,Slovenia,,,,,,,,,
2022-11-18,South Korea,,,,,,,,,
2022-11-18,Spain,,,,,,,,,
2022-11-18,Sweden,,,,,,,,,
2022-11-18,Switzerland,,,,,,,,,
2022-11-18,Taiwan,,,,,,,,,
2022-11-18,Turkey,,,,,,,,,
2022-11-18,United Kingdom,,,,,,,,,
2022-11-18,United States,,,,,,,,,
