 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-12-08,Afghanistan,,,,,,,,,
2021-12-08,Albania,,,,,,,,,
2021-12-08,Algeria,,,,,,,,,
2021-12-08,Andorra,,1,1,1,1,1,1,1,1
2021-12-08,Angola,,,1,1,1,1,1,0,1
2021-12-08,Argentina,,,,,,,,,
2021-12-08,Aruba,,1,,1,1,,1,,1
2021-12-08,Australia,,,,,,,,,
2021-12-08,Austria,,,,,,,,,
2021-12-08,Azerbaijan,,,,,,,,,
2021-12-08,Bahamas,,,,,,,,,
2021-12-08,Bahrain,,,1,1,,,1,,1
2021-12-08,Bangladesh,,,,,,,,,
2021-12-08,Barbados,,,,,,,,,
2021-12-08,Belarus,,,,,,,,,
2021-12-08,Belgium,,1,1,1,1,,,,1
2021-12-08,Belize,,,,,,,,,
2021-12-08,Benin,,,,,,,,,
2021-12-08,Bermuda,,,,,,,,,
2021-12-08,Bhutan,,1,1,1,0,1,,0,1
2021-12-08,Bolivia,,,,,,,,,
2021-12-08,Bosnia and Herzegovina,,,,,,,,,
2021-12-08,Botswana,,,,,,,,,1
2021-12-08,Brazil,,0,0,0,0,0,0,0,1
2021-12-08,Brazil,Acre,,,,,,,,
2021-12-08,Brazil,Alagoas,,,,,,,,
2021-12-08,Brazil,Amapa,,,,,,,,
2021-12-08,Brazil,Amazonas,,,,,,,,
2021-12-08,Brazil,Bahia,,,,,,,,
2021-12-08,Brazil,Ceara,,,,,,,,
2021-12-08,Brazil,Distrito Federal,,,,,,,,
2021-12-08,Brazil,Espirito Santo,,,,,,,,
2021-12-08,Brazil,Goias,,,,,,,,
2021-12-08,Brazil,Maranhao,,,,,,,,
2021-12-08,Brazil,Mato Grosso,,,,,,,,
2021-12-08,Brazil,Mato Grosso do Sul,,,,,,,,
2021-12-08,Brazil,Minas Gerais,,,,,,,,
2021-12-08,Brazil,Para,,,,,,,,
2021-12-08,Brazil,Paraiba,,,,,,,,
2021-12-08,Brazil,Parana,,,,,,,,
2021-12-08,Brazil,Pernambuco,,,,,,,,
2021-12-08,Brazil,Piaui,,,,,,,,
2021-12-08,Brazil,Rio de Janeiro,,,,,,,,
2021-12-08,Brazil,Rio Grande do Norte,,,,,,,,
2021-12-08,Brazil,Rio Grande do Sul,,,,,,,,
2021-12-08,Brazil,Rondonia,,,,,,,,
2021-12-08,Brazil,Roraima,,,,,,,,
2021-12-08,Brazil,Santa Catarina,,,,,,,,
2021-12-08,Brazil,Sao Paulo,,,,,,,,
2021-12-08,Brazil,Sergipe,,,,,,,,
2021-12-08,Brazil,Tocantins,,,,,,,,
2021-12-08,Brunei,,1,1,1,1,,1,,1
2021-12-08,Bulgaria,,,,,,,,,
2021-12-08,Burkina Faso,,,,,,,,,
2021-12-08,Burundi,,,,,,,,,
2021-12-08,Cambodia,,,,,,,,,
2021-12-08,Cameroon,,,,,,,,,
2021-12-08,Canada,,,,,,,,,
2021-12-08,Canada,Alberta,1,1,1,1,,1,,
2021-12-08,Canada,British Columbia,,,,,,,,
2021-12-08,Canada,Manitoba,,,,,,,,
2021-12-08,Canada,New Brunswick,,,,,,,,
2021-12-08,Canada,Newfoundland and Labrador,,,,,,,,
2021-12-08,Canada,Northwest Territories,,,,,,,,
2021-12-08,Canada,Nova Scotia,,,,,,,,
2021-12-08,Canada,Nunavut,1,1,1,1,,1,,
2021-12-08,Canada,Ontario,,,,,,,,
2021-12-08,Canada,Prince Edward Island,,,,,,,,
2021-12-08,Canada,Quebec,,,,,,,,
2021-12-08,Canada,Saskatchewan,,,,,,,,
2021-12-08,Canada,Yukon,,,,,,,,
2021-12-08,Cape Verde,,,,,,,,,
2021-12-08,Central African Republic,,,,,,,1,,1
2021-12-08,Chad,,,,,,,,,
2021-12-08,Chile,,0,0,0,0,,,0,1
2021-12-08,China,,,,,,,,,
2021-12-08,China,Anhui,,,,,,,,
2021-12-08,China,Beijing,,,,,,,,
2021-12-08,China,Chongqing,1,0,1,1,1,1,1,1
2021-12-08,China,Fujian,0,0,0,0,0,1,0,1
2021-12-08,China,Gansu,1,1,1,,,1,1,1
2021-12-08,China,Guangdong,1,1,1,1,0,0,1,1
2021-12-08,China,Guangxi,1,1,1,1,1,,1,1
2021-12-08,China,Guizhou,1,1,1,1,,,1,1
2021-12-08,China,Hainan,1,1,1,,,,1,1
2021-12-08,China,Hebei,0,0,0,0,0,1,0,1
2021-12-08,China,Heilongjiang,0,0,0,0,1,1,1,1
2021-12-08,China,Henan,1,0,0,,,1,1,1
2021-12-08,China,Hubei,1,1,1,1,,1,1,1
2021-12-08,China,Hunan,1,1,,1,1,,1,1
2021-12-08,China,Inner Mongolia,0,0,0,0,0,0,0,1
2021-12-08,China,Jiangsu,1,0,1,1,,1,1,1
2021-12-08,China,Jiangxi,1,1,1,0,,,1,1
2021-12-08,China,Jilin,1,1,1,1,,1,1,1
2021-12-08,China,Liaoning,1,1,1,0,,,1,1
2021-12-08,China,Ningxia,1,1,1,0,0,0,0,1
2021-12-08,China,Qinghai,,,,,,,,
2021-12-08,China,Shaanxi,1,1,1,1,,0,1,1
2021-12-08,China,Shandong,,,,,,,,
2021-12-08,China,Shanghai,,,,,,,,
2021-12-08,China,Shanxi,,,,,,,,
2021-12-08,China,Sichuan,,,,,,,,
2021-12-08,China,Tianjin,,,,,,,,
2021-12-08,China,Tibet,,,,,,,,
2021-12-08,China,Xinjiang,1,1,1,1,1,1,1,1
2021-12-08,China,Yunnan,0,0,0,0,1,1,0,1
2021-12-08,China,Zhejiang,0,0,0,0,0,0,0,1
2021-12-08,Colombia,,,,,,,,,
2021-12-08,Comoros,,,,,,,,,
2021-12-08,Congo,,,,,,,,,
2021-12-08,Costa Rica,,,,,,,,,
2021-12-08,Cote d`Ivoire,,,,,,,,,
2021-12-08,Croatia,,,,,,,,,
2021-12-08,Cuba,,,,,,,,,
2021-12-08,Cyprus,,,,,,,,,
2021-12-08,Czechia,,1,1,1,1,,,,
2021-12-08,Democratic Republic of Congo,,,,,,,,,
2021-12-08,Denmark,,1,1,1,1,,,,1
2021-12-08,Djibouti,,,,,,,,,
2021-12-08,Dominica,,,,,,,,,
2021-12-08,Dominican Republic,,,,,,,,,
2021-12-08,Ecuador,,,,,,,,,
2021-12-08,Egypt,,,,,,,,,
2021-12-08,El Salvador,,,,1,1,,,,1
2021-12-08,Eritrea,,,,,,,,,
2021-12-08,Estonia,,,1,1,1,,,,1
2021-12-08,Eswatini,,,,,,,,,
2021-12-08,Ethiopia,,1,1,1,1,1,,,1
2021-12-08,Faeroe Islands,,1,1,1,1,,,,1
2021-12-08,Fiji,,,,,,,,,
2021-12-08,Finland,,1,,1,1,,,,1
2021-12-08,France,,,,,,,,,
2021-12-08,Gabon,,,,,,,,,
2021-12-08,Gambia,,,,,,,,,
