tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-09-30,Australia,,,,,,,,,
2022-09-30,Austria,,,,,,,,,
2022-09-30,Belgium,,,,,,,,,
2022-09-30,Canada,,,,,,,,,
2022-09-30,Chile,,1,,,,,,,1
2022-09-30,China,,0,0,0,0,0,0,0,1
2022-09-30,Colombia,,,,,,,,,
2022-09-30,Costa Rica,,,,,,,,,
2022-09-30,Czechia,,,,,,,,,
2022-09-30,Denmark,,,,,,,,,
2022-09-30,Estonia,,,,,,,,,
2022-09-30,Finland,,,,,,,,,
2022-09-30,France,,,,,,,,,
2022-09-30,Germany,,,,,,,,,
2022-09-30,Greece,,,,,,,,,
2022-09-30,Hungary,,,,,,,,,
2022-09-30,Iceland,,,,,,,,,
2022-09-30,Ireland,,,,,,,,,
2022-09-30,Israel,,,,,,,,,
2022-09-30,Italy,,,,,,,,,
2022-09-30,Japan,,,,,,,,,
2022-09-30,Latvia,,,,,,,,,
2022-09-30,Lithuania,,,,,,,,,
2022-09-30,Luxembourg,,,,,,,,,
2022-09-30,Mexico,,,,,,,,,
2022-09-30,Netherlands,,,,,,,,,
2022-09-30,New Zealand,,,,,,,,,1
2022-09-30,Norway,,,,,,,,,
2022-09-30,Poland,,,,,,,,,
2022-09-30,Portugal,,,,,,,,,
2022-09-30,Slovakia,,,,,,,,,
2022-09-30,Slovenia,,,,,,,,,
2022-09-30,South Korea,,,,,,,,,
2022-09-30,Spain,,,,,,,,,
2022-09-30,Sweden,,,,,,,,,
2022-09-30,Switzerland,,,,,,,,,
2022-09-30,Taiwan,,,,,,,,,
2022-09-30,Turkey,,,,,,,,,
2022-09-30,United Kingdom,,,,,,,,,
2022-09-30,United States,,,,,,,,,
