tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-11-27,Australia,,,,,,,,,
2022-11-27,Austria,,0,1,1,1,,,,1
2022-11-27,Belgium,,,,,,,,,
2022-11-27,Canada,,,,,,,,,1
2022-11-27,Chile,,,,,,,,,
2022-11-27,China,,,,0,0,0,,0,1
2022-11-27,Colombia,,,,,,,,,
2022-11-27,Costa Rica,,,,,,,,,
2022-11-27,Czechia,,,,,,,,,
2022-11-27,Denmark,,,,,,,,,
2022-11-27,Estonia,,,,,,,,,1
2022-11-27,Finland,,,,,,,,,
2022-11-27,France,,,,,,,,,
2022-11-27,Germany,,,,,,,,,
2022-11-27,Greece,,1,,,,,,,1
2022-11-27,Hungary,,,,,,,,,
2022-11-27,Iceland,,,,,,,,,
2022-11-27,Ireland,,,,,,,,,
2022-11-27,Israel,,1,,,,,,,1
2022-11-27,Italy,,,,,,,,,
2022-11-27,Japan,,1,0,1,1,,1,1,1
2022-11-27,Latvia,,,,,,,,,
2022-11-27,Lithuania,,,,,,,,,
2022-11-27,Luxembourg,,,,,,,,,1
2022-11-27,Mexico,,,,,,,,,
2022-11-27,Netherlands,,,,,,,,,
2022-11-27,New Zealand,,,,,,,,,
2022-11-27,Norway,,,,,,,,,
2022-11-27,Poland,,,,,,,,,
2022-11-27,Portugal,,,,,,,,,1
2022-11-27,Slovakia,,,,,,,,,
2022-11-27,Slovenia,,,,,,,,,
2022-11-27,South Korea,,,,,,,,,
2022-11-27,Spain,,,,,,,,,1
2022-11-27,Sweden,,,,,,,,,1
2022-11-27,Switzerland,,,,,,,,,1
2022-11-27,Taiwan,,,,,,,,,
2022-11-27,Turkey,,,,,,,,,1
2022-11-27,United Kingdom,,,,,,,,,
2022-11-27,United States,,,,,,,,,
