tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-08-29,Australia,,,,,,,,,1
2022-08-29,Austria,,0,1,1,1,,,,1
2022-08-29,Belgium,,,,,,,,,
2022-08-29,Canada,,,,,,,,,1
2022-08-29,Chile,,,,,,,,,
2022-08-29,China,,,,,,,,,
2022-08-29,Colombia,,0,1,,,,,,1
2022-08-29,Costa Rica,,,,,,,,,1
2022-08-29,Czechia,,,,,,,,,
2022-08-29,Denmark,,,,,,,,,
2022-08-29,Estonia,,,,,,,,,
2022-08-29,Finland,,,,,,,,,
2022-08-29,France,,,,,,,,,
2022-08-29,Germany,,,,,,,1,,1
2022-08-29,Greece,,1,,,,,,,1
2022-08-29,Hungary,,,,,,,,,
2022-08-29,Iceland,,,,,,,,,
2022-08-29,Ireland,,,,,,,,,1
2022-08-29,Israel,,1,,,,,,,1
2022-08-29,Italy,,,1,,,,,,1
2022-08-29,Japan,,1,0,1,1,,1,1,1
2022-08-29,Latvia,,,,,,,,,
2022-08-29,Lithuania,,,,,,,,,1
2022-08-29,Luxembourg,,,,,,,,,1
2022-08-29,Mexico,,,0,1,,,,0,1
2022-08-29,Netherlands,,,,,,,,,
2022-08-29,New Zealand,,,,,,,,,1
2022-08-29,Norway,,,,,,,,,
2022-08-29,Poland,,,,,,,,,
2022-08-29,Portugal,,,,,,,,,1
2022-08-29,Slovakia,,,,,,,,,
2022-08-29,Slovenia,,,,,,,,,1
2022-08-29,South Korea,,,,,,,,,1
2022-08-29,Spain,,,,,,,,,
2022-08-29,Sweden,,,,,,,,,
2022-08-29,Switzerland,,,,,,,,,1
2022-08-29,Taiwan,,1,1,,,,,,1
2022-08-29,Turkey,,,,,,,,,1
2022-08-29,United Kingdom,,,,,,,,,
2022-08-29,United States,,0,0,,,0,0,,1
