tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-08-11,Australia,,,,,,,,,1
2022-08-11,Austria,,0,1,1,1,,,,1
2022-08-11,Belgium,,,1,,,,,,1
2022-08-11,Canada,,,,,,0,,,1
2022-08-11,Chile,,1,1,,0,,,,1
2022-08-11,China,,0,0,0,0,0,0,0,1
2022-08-11,Colombia,,0,1,,,,,,1
2022-08-11,Costa Rica,,,,,,,,,1
2022-08-11,Czechia,,,,,,,,,
2022-08-11,Denmark,,,,,,,,,1
2022-08-11,Estonia,,,,,,,,,1
2022-08-11,Finland,,1,1,,,1,,,1
2022-08-11,France,,,,,,,,,1
2022-08-11,Germany,,,,,,,1,,1
2022-08-11,Greece,,1,,,,,,,1
2022-08-11,Hungary,,,,,,,,,
2022-08-11,Iceland,,,,,,,,,1
2022-08-11,Ireland,,,,,,,,,1
2022-08-11,Israel,,1,,,,,,,1
2022-08-11,Italy,,,1,,,,,,1
2022-08-11,Japan,,1,0,1,1,,1,1,1
2022-08-11,Latvia,,,,,,,,,1
2022-08-11,Lithuania,,,,,,,,,1
2022-08-11,Luxembourg,,,,,,,,,1
2022-08-11,Mexico,,1,0,1,,,,0,1
2022-08-11,Netherlands,,,,,,,,,1
2022-08-11,New Zealand,,,,,,,,,1
2022-08-11,Norway,,,,,,,,,1
2022-08-11,Poland,,1,,,,,,,1
2022-08-11,Portugal,,,,,,,,,1
2022-08-11,Slovakia,,,,,,,,,
2022-08-11,Slovenia,,,,,,,,,1
2022-08-11,South Korea,,,,,,,,,1
2022-08-11,Spain,,,,0,0,,,,1
2022-08-11,Sweden,,,,,,,,,
2022-08-11,Switzerland,,,,,,,,,1
2022-08-11,Taiwan,,1,1,,,,,,1
2022-08-11,Turkey,,,,,,,,,1
2022-08-11,United Kingdom,,,,,,,,,1
2022-08-11,United States,,0,0,,,0,0,,1
