tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-09-24,Australia,,,,,,,,,
2022-09-24,Austria,,,,,,,,,
2022-09-24,Belgium,,,,,,,,,
2022-09-24,Canada,,,,,,,,,
2022-09-24,Chile,,,,,,,,,
2022-09-24,China,,,,,,,,,
2022-09-24,Colombia,,,,,,,,,
2022-09-24,Costa Rica,,,,,,,,,
2022-09-24,Czechia,,,,,,,,,
2022-09-24,Denmark,,,,,,,,,
2022-09-24,Estonia,,,,,,,,,
2022-09-24,Finland,,,,,,,,,
2022-09-24,France,,,,,,,,,
2022-09-24,Germany,,,,,,,,,
2022-09-24,Greece,,,,,,,,,
2022-09-24,Hungary,,,,,,,,,
2022-09-24,Iceland,,,,,,,,,
2022-09-24,Ireland,,,,,,,,,
2022-09-24,Israel,,,,,,,,,
2022-09-24,Italy,,,,,,,,,
2022-09-24,Japan,,,,,,,,,
2022-09-24,Latvia,,,,,,,,,
2022-09-24,Lithuania,,,,,,,,,
2022-09-24,Luxembourg,,,,,,,,,1
2022-09-24,Mexico,,,,,,,,,
2022-09-24,Netherlands,,,,,,,,,
2022-09-24,New Zealand,,,,,,,,,1
2022-09-24,Norway,,,,,,,,,
2022-09-24,Poland,,,,,,,,,
2022-09-24,Portugal,,,,,,,,,
2022-09-24,Slovakia,,,,,,,,,
2022-09-24,Slovenia,,,,,,,,,
2022-09-24,South Korea,,,,,,,,,
2022-09-24,Spain,,,,,,,,,
2022-09-24,Sweden,,,,,,,,,
2022-09-24,Switzerland,,,,,,,,,
2022-09-24,Taiwan,,1,1,,,,,,1
2022-09-24,Turkey,,,,,,,,,
2022-09-24,United Kingdom,,,,,,,,,
2022-09-24,United States,,,,,,,,,
