tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-10-24,Australia,,,,,,,,,1
2022-10-24,Austria,,0,1,1,1,,,,1
2022-10-24,Belgium,,,,,,,,,
2022-10-24,Canada,,,,,,,,,
2022-10-24,Chile,,,,,,,,,
2022-10-24,China,,0,0,0,0,0,0,0,1
2022-10-24,Colombia,,0,1,,,,,,
2022-10-24,Costa Rica,,,,,,,,,
2022-10-24,Czechia,,,,,,,,,
2022-10-24,Denmark,,,,,,,,,
2022-10-24,Estonia,,,,,,,,,
2022-10-24,Finland,,,,,,,,,
2022-10-24,France,,,,,,,,,
2022-10-24,Germany,,,,,,,,,
2022-10-24,Greece,,1,,,,,,,1
2022-10-24,Hungary,,,,,,,,,
2022-10-24,Iceland,,,,,,,,,
2022-10-24,Ireland,,,,,,,,,
2022-10-24,Israel,,1,,,,,,,1
2022-10-24,Italy,,,1,,,,1,1,1
2022-10-24,Japan,,1,0,1,1,,1,1,1
2022-10-24,Latvia,,,,,,,,,
2022-10-24,Lithuania,,,,,,,,,
2022-10-24,Luxembourg,,,,,,,,,1
2022-10-24,Mexico,,,,,,,,,
2022-10-24,Netherlands,,,,,,,,,
2022-10-24,New Zealand,,,,,,,,,
2022-10-24,Norway,,,,,,,,,
2022-10-24,Poland,,,,,,,,,
2022-10-24,Portugal,,,,,,,,,
2022-10-24,Slovakia,,,,,,,,,
2022-10-24,Slovenia,,,,,,,,,1
2022-10-24,South Korea,,,,,,,,,
2022-10-24,Spain,,,,,,,,,
2022-10-24,Sweden,,,,,,,,,
2022-10-24,Switzerland,,,,,,,,,
2022-10-24,Taiwan,,1,1,,,,,,1
2022-10-24,Turkey,,,,,,,,,
2022-10-24,United Kingdom,,,,,,,,,
2022-10-24,United States,,,,,,,,,
