 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-08-21,Afghanistan,,1,,,,,,,
2021-08-21,Albania,,,,,,,,,
2021-08-21,Algeria,,,,,,,,,
2021-08-21,Andorra,,1,1,1,1,1,,,1
2021-08-21,Angola,,,,,,,,,
2021-08-21,Argentina,,1,0,1,1,0,0,0,1
2021-08-21,Aruba,,1,,1,1,,,,1
2021-08-21,Australia,,0,0,0,0,0,0,0,1
2021-08-21,Austria,,0,1,1,0,1,,0,1
2021-08-21,Azerbaijan,,0,1,1,1,0,1,,1
2021-08-21,Bahamas,,1,1,1,1,,0,0,1
2021-08-21,Bahrain,,,0,0,0,,0,,1
2021-08-21,Bangladesh,,1,,1,1,,1,,1
2021-08-21,Barbados,,1,1,1,1,,1,,1
2021-08-21,Belarus,,,1,1,1,,,,1
2021-08-21,Belgium,,1,1,1,1,,,,1
2021-08-21,Belize,,1,1,1,1,1,1,1,1
2021-08-21,Benin,,,,1,1,,1,1,1
2021-08-21,Bermuda,,,,,,,,,
2021-08-21,Bhutan,,1,1,1,1,1,1,1,1
2021-08-21,Bolivia,,0,1,1,1,1,0,1,1
2021-08-21,Bosnia and Herzegovina,,1,1,1,1,,,,1
2021-08-21,Botswana,,1,1,1,1,,1,1,1
2021-08-21,Brazil,,0,0,0,0,0,0,0,1
2021-08-21,Brazil,Acre,,,,,,,,
2021-08-21,Brazil,Alagoas,,,,,,,,
2021-08-21,Brazil,Amapa,,,,,,,,
2021-08-21,Brazil,Amazonas,,,,,,,,
2021-08-21,Brazil,Bahia,,,,,,,,
2021-08-21,Brazil,Ceara,,,,,,,,
2021-08-21,Brazil,Distrito Federal,,,,,,,,
2021-08-21,Brazil,Espirito Santo,,,,,,,,
2021-08-21,Brazil,Goias,,,,,,,,
2021-08-21,Brazil,Maranhao,,,,,,,,
2021-08-21,Brazil,Mato Grosso,,,,,,,,
2021-08-21,Brazil,Mato Grosso do Sul,,,,,,,,
2021-08-21,Brazil,Minas Gerais,,,,,,,,
2021-08-21,Brazil,Para,,,,,,,,
2021-08-21,Brazil,Paraiba,,,,,,,,
2021-08-21,Brazil,Parana,,,,,,,,
2021-08-21,Brazil,Pernambuco,,,,,,,,
2021-08-21,Brazil,Piaui,,,,,,,,
2021-08-21,Brazil,Rio de Janeiro,,,,,,,,
2021-08-21,Brazil,Rio Grande do Norte,,,,,,,,
2021-08-21,Brazil,Rio Grande do Sul,,,,,,,,
2021-08-21,Brazil,Rondonia,,,,,,,,
2021-08-21,Brazil,Roraima,,,,,,,,
2021-08-21,Brazil,Santa Catarina,,,,,,,,
2021-08-21,Brazil,Sao Paulo,,,,,,,,
2021-08-21,Brazil,Sergipe,,,,,,,,
2021-08-21,Brazil,Tocantins,,,,,,,,
2021-08-21,Brunei,,1,1,1,1,1,1,,1
2021-08-21,Bulgaria,,,,,,,,,
2021-08-21,Burkina Faso,,,,,,,,,1
2021-08-21,Burundi,,,1,,,,,,1
2021-08-21,Cambodia,,1,1,0,1,,0,0,1
2021-08-21,Cameroon,,,,1,1,,,,1
2021-08-21,Canada,,0,0,0,0,0,1,0,1
2021-08-21,Canada,Alberta,1,,1,,,1,,1
2021-08-21,Canada,British Columbia,1,1,1,0,,1,0,1
2021-08-21,Canada,Manitoba,0,,1,1,,1,1,1
2021-08-21,Canada,New Brunswick,1,,1,,,1,,1
2021-08-21,Canada,Newfoundland and Labrador,1,1,1,1,0,1,1,1
2021-08-21,Canada,Northwest Territories,0,0,0,0,0,1,1,1
2021-08-21,Canada,Nova Scotia,1,1,1,1,,1,1,1
2021-08-21,Canada,Nunavut,0,1,1,1,,1,0,1
2021-08-21,Canada,Ontario,,,,,,,,
2021-08-21,Canada,Prince Edward Island,,,,,,,,
2021-08-21,Canada,Quebec,,,,,,,,
2021-08-21,Canada,Saskatchewan,,,,,,,,
2021-08-21,Canada,Yukon,1,1,1,1,,1,,1
2021-08-21,Cape Verde,,,,,,,,,
2021-08-21,Central African Republic,,,,,,,1,,1
2021-08-21,Chad,,,,,1,,,,1
2021-08-21,Chile,,1,1,1,1,1,1,1,1
2021-08-21,China,,,,,,,,,
2021-08-21,China,Anhui,1,0,0,0,1,1,1,1
2021-08-21,China,Beijing,1,1,1,1,0,1,1,1
2021-08-21,China,Chongqing,1,0,1,1,1,1,1,1
2021-08-21,China,Fujian,1,0,0,0,,,1,1
2021-08-21,China,Gansu,1,0,0,0,,,1,1
2021-08-21,China,Guangdong,1,0,0,0,0,0,1,1
2021-08-21,China,Guangxi,1,1,1,,1,,1,1
2021-08-21,China,Guizhou,1,0,1,0,,1,1,1
2021-08-21,China,Hainan,1,1,1,,0,1,1,1
2021-08-21,China,Hebei,0,0,0,0,0,,0,1
2021-08-21,China,Heilongjiang,1,1,0,,1,1,1,1
2021-08-21,China,Henan,0,0,0,1,0,0,0,1
2021-08-21,China,Hubei,0,0,0,1,0,0,0,1
2021-08-21,China,Hunan,1,0,0,0,0,0,0,1
2021-08-21,China,Inner Mongolia,1,1,1,,1,1,1,1
2021-08-21,China,Jiangsu,1,0,0,0,0,0,1,1
2021-08-21,China,Jiangxi,1,1,0,1,,1,1,1
2021-08-21,China,Jilin,1,0,0,0,,1,0,1
2021-08-21,China,Liaoning,1,0,0,0,,,0,1
2021-08-21,China,Ningxia,0,1,1,0,,,1,1
2021-08-21,China,Qinghai,1,1,1,1,1,1,0,1
2021-08-21,China,Shaanxi,1,0,0,0,,1,1,1
2021-08-21,China,Shandong,1,0,0,0,,,1,1
2021-08-21,China,Shanghai,1,0,1,0,1,1,1,1
2021-08-21,China,Shanxi,1,1,1,1,1,1,1,1
2021-08-21,China,Sichuan,1,1,1,1,1,,1,1
2021-08-21,China,Tianjin,1,1,1,1,,,1,1
2021-08-21,China,Tibet,1,1,1,1,1,1,1,1
2021-08-21,China,Xinjiang,1,1,1,1,1,,1,1
2021-08-21,China,Yunnan,1,0,0,0,1,1,0,1
2021-08-21,China,Zhejiang,1,1,1,0,1,1,1,1
2021-08-21,Colombia,,0,0,0,0,0,0,0,1
2021-08-21,Comoros,,,,,,,,,
2021-08-21,Congo,,,,1,1,1,1,,
2021-08-21,Costa Rica,,1,1,1,1,,1,0,1
2021-08-21,Cote d`Ivoire,,,,,,,1,,1
2021-08-21,Croatia,,1,1,1,0,,,,1
2021-08-21,Cuba,,0,0,0,0,0,0,0,1
2021-08-21,Cyprus,,1,1,1,1,1,,,1
2021-08-21,Czechia,,1,1,,1,,,,1
2021-08-21,Democratic Republic of Congo,,,0,1,1,,0,0,1
2021-08-21,Denmark,,1,1,1,1,,,,1
2021-08-21,Djibouti,,,,,,,,,
2021-08-21,Dominica,,1,1,1,1,1,1,1,1
2021-08-21,Dominican Republic,,1,1,1,1,1,0,1,1
2021-08-21,Ecuador,,1,1,1,1,1,0,0,1
2021-08-21,Egypt,,1,1,1,1,,,,1
2021-08-21,El Salvador,,1,1,0,1,,,,1
2021-08-21,Eritrea,,,,1,1,1,1,,1
2021-08-21,Estonia,,1,,,1,,,,1
2021-08-21,Eswatini,,1,1,1,1,1,1,1,1
2021-08-21,Ethiopia,,1,1,1,1,1,,,1
2021-08-21,Faeroe Islands,,1,1,1,1,,1,,1
2021-08-21,Fiji,,1,0,1,1,1,1,0,1
2021-08-21,Finland,,1,1,0,0,,0,,1
2021-08-21,France,,1,1,1,1,1,,1,1
2021-08-21,Gabon,,1,1,1,1,1,1,1,1
2021-08-21,Gambia,,1,1,1,0,1,1,1,1
2021-08-21,Georgia,,,,,,,,,
2021-08-21,Germany,,1,1,1,1,1,1,,1
2021-08-21,Ghana,,,1,1,1,,1,,1
2021-08-21,Greece,,1,1,1,0,0,1,1,1
2021-08-21,Greenland,,1,1,1,1,,,,1
2021-08-21,Guam,,,,,,,,,
2021-08-21,Guatemala,,1,0,1,1,,,1,1
2021-08-21,Guinea,,1,0,1,1,,1,1,1
2021-08-21,Guyana,,1,1,1,1,,1,,1
2021-08-21,Haiti,,1,,1,1,1,1,,1
2021-08-21,Honduras,,0,1,1,1,,1,1,1
2021-08-21,Hong Kong,,1,1,1,1,1,1,1,
2021-08-21,Hungary,,,,1,1,,,,1
2021-08-21,Iceland,,1,1,1,1,,,,1
2021-08-21,India,,0,0,0,0,0,0,0,1
2021-08-21,Indonesia,,0,0,0,0,0,0,0,1
2021-08-21,Iran,,1,1,0,0,,1,1,1
2021-08-21,Iraq,,1,1,1,1,,1,1,1
2021-08-21,Ireland,,1,1,1,1,,1,,1
2021-08-21,Israel,,1,1,1,1,,,,1
2021-08-21,Italy,,1,1,1,1,1,,1,1
2021-08-21,Jamaica,,0,1,1,1,1,1,1,1
2021-08-21,Japan,,0,0,1,0,,1,1,1
2021-08-21,Jordan,,1,1,1,1,1,0,1,1
2021-08-21,Kazakhstan,,1,0,1,1,0,,0,1
2021-08-21,Kenya,,,0,0,0,,0,0,1
2021-08-21,Kiribati,,,,,0,,0,,1
2021-08-21,Kosovo,,,,,,,,,
2021-08-21,Kuwait,,1,0,1,1,,,,1
2021-08-21,Kyrgyz Republic,,0,1,1,1,1,,0,1
2021-08-21,Laos,,0,1,1,1,1,1,1,1
2021-08-21,Latvia,,1,1,1,1,,,,1
2021-08-21,Lebanon,,1,1,1,1,1,1,1,1
2021-08-21,Lesotho,,1,1,1,1,1,1,,1
2021-08-21,Liberia,,,1,0,1,1,1,,1
2021-08-21,Libya,,,,,,,,,
2021-08-21,Liechtenstein,,,,,,,,,
2021-08-21,Lithuania,,1,1,1,,,,,1
2021-08-21,Luxembourg,,1,1,1,1,,,,1
2021-08-21,Macao,,1,,,1,,,,1
2021-08-21,Madagascar,,1,1,1,1,,0,,1
2021-08-21,Malawi,,,1,1,1,1,,,1
2021-08-21,Malaysia,,1,,,,,,,
2021-08-21,Mali,,1,1,1,1,,,,1
2021-08-21,Malta,,1,1,1,1,,,,1
2021-08-21,Mauritania,,,1,1,1,,1,1,1
2021-08-21,Mauritius,,1,1,1,1,,1,,1
2021-08-21,Mexico,,0,0,0,0,0,0,0,0
2021-08-21,Moldova,,1,1,,1,,,,1
2021-08-21,Monaco,,,1,1,1,,,,1
2021-08-21,Mongolia,,1,0,1,1,,1,0,1
2021-08-21,Morocco,,,1,1,1,1,1,1,1
2021-08-21,Mozambique,,,1,1,1,1,0,,1
2021-08-21,Myanmar,,0,0,0,0,1,0,1,1
2021-08-21,Namibia,,,1,1,1,1,1,,1
2021-08-21,Nepal,,0,1,1,1,1,1,1,1
2021-08-21,Netherlands,,1,1,1,,1,,,1
2021-08-21,New Zealand,,1,1,1,1,1,1,1,1
2021-08-21,Nicaragua,,,,,,,,,
2021-08-21,Niger,,,,1,1,,,,
2021-08-21,Nigeria,,,1,1,1,1,1,,1
2021-08-21,Norway,,1,1,1,,1,1,,1
2021-08-21,Oman,,1,1,1,1,1,1,1,1
2021-08-21,Pakistan,,0,1,1,1,1,1,1,1
2021-08-21,Palestine,,,,,,,,,
2021-08-21,Panama,,0,1,0,1,0,0,1,1
2021-08-21,Papua New Guinea,,,1,1,1,1,1,1,1
2021-08-21,Paraguay,,1,1,1,1,,1,,1
2021-08-21,Peru,,0,0,0,1,1,1,0,1
2021-08-21,Philippines,,1,0,0,0,0,0,0,1
2021-08-21,Poland,,1,1,1,1,,1,,1
2021-08-21,Portugal,,1,1,1,1,1,,,1
2021-08-21,Puerto Rico,,1,,1,1,,,,1
2021-08-21,Qatar,,1,1,1,1,1,1,,1
2021-08-21,Romania,,,,,,,,,
2021-08-21,Russia,,,0,1,0,,,0,1
2021-08-21,Rwanda,,1,1,1,1,1,1,,1
2021-08-21,San Marino,,1,1,1,1,,1,,1
2021-08-21,Saudi Arabia,,1,1,1,1,,,,1
2021-08-21,Senegal,,1,1,,,,,,1
2021-08-21,Serbia,,1,1,1,1,,1,,1
2021-08-21,Seychelles,,1,1,1,1,1,1,1,1
2021-08-21,Sierra Leone,,1,1,,1,1,1,,1
2021-08-21,Singapore,,1,1,1,1,,1,,1
2021-08-21,Slovakia,,0,1,1,0,,,,1
2021-08-21,Slovenia,,1,1,1,1,,,,1
2021-08-21,Solomon Islands,,,,1,,,,1,1
2021-08-21,Somalia,,,,,,,,,
2021-08-21,South Africa,,1,1,1,1,1,1,,1
2021-08-21,South Korea,,0,0,0,1,,,,1
2021-08-21,South Sudan,,,,,1,,,,1
2021-08-21,Spain,,1,1,0,0,,0,,1
2021-08-21,Sri Lanka,,1,1,1,1,1,1,1,1
2021-08-21,Sudan,,,,,,,,,1
2021-08-21,Suriname,,1,1,1,1,1,1,1,1
2021-08-21,Sweden,,,,1,1,,1,,1
2021-08-21,Switzerland,,1,1,1,1,,1,,1
2021-08-21,Syria,,1,1,,,,,,1
2021-08-21,Taiwan,,1,1,1,1,,,1,1
2021-08-21,Tajikistan,,1,1,,1,,,,1
2021-08-21,Tanzania,,,,,,,,,1
2021-08-21,Thailand,,0,0,1,1,1,0,0,1
2021-08-21,Timor-Leste,,0,0,0,0,0,0,0,1
