tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-08-06,Australia,,,,,,,,,1
2022-08-06,Austria,,0,1,1,1,,,,1
2022-08-06,Belgium,,,1,,,,,,1
2022-08-06,Canada,,,,,,,,,1
2022-08-06,Chile,,1,1,,0,,,,1
2022-08-06,China,,0,0,0,0,0,0,0,1
2022-08-06,Colombia,,0,1,,,,,,1
2022-08-06,Costa Rica,,,,,,,,,1
2022-08-06,Czechia,,,,,,,,,
2022-08-06,Denmark,,,,,,,,,1
2022-08-06,Estonia,,,,,,,,,1
2022-08-06,Finland,,1,1,,,1,,,1
2022-08-06,France,,,,,,,,,1
2022-08-06,Germany,,,,,,,1,,1
2022-08-06,Greece,,1,,,,,,,1
2022-08-06,Hungary,,,,,,,,,
2022-08-06,Iceland,,,,,,,,,1
2022-08-06,Ireland,,,,,,,,,1
2022-08-06,Israel,,1,,,,,,,1
2022-08-06,Italy,,1,1,,,,,,1
2022-08-06,Japan,,1,0,1,1,,1,1,1
2022-08-06,Latvia,,,,,,,,,1
2022-08-06,Lithuania,,,,,,,,,1
2022-08-06,Luxembourg,,,,,,,,,1
2022-08-06,Mexico,,1,0,1,,,,0,1
2022-08-06,Netherlands,,,,,,,,,1
2022-08-06,New Zealand,,,,,,,,,1
2022-08-06,Norway,,,,,,,,,1
2022-08-06,Poland,,1,,,,,,,1
2022-08-06,Portugal,,,,,,,,,1
2022-08-06,Slovakia,,,,,,,,,1
2022-08-06,Slovenia,,,,,,,,,1
2022-08-06,South Korea,,,,,,,,,1
2022-08-06,Spain,,,,0,0,,,,1
2022-08-06,Sweden,,,,,,,,,1
2022-08-06,Switzerland,,,,,,,,,1
2022-08-06,Taiwan,,1,1,,,,,,1
2022-08-06,Turkey,,,,,,,,,1
2022-08-06,United Kingdom,,,,,,,,,1
2022-08-06,United States,,0,0,,,0,0,,1
