 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2020-01-12,Afghanistan,,,,,,,,,
2020-01-12,Albania,,,,,,,,,
2020-01-12,Algeria,,,,,,,,,
2020-01-12,Andorra,,,,,,,,,
2020-01-12,Angola,,,,,,,,,
2020-01-12,Argentina,,,,,,,,,
2020-01-12,Aruba,,,,,,,,,
2020-01-12,Australia,,,,,,,,,
2020-01-12,Austria,,,,,,,,,
2020-01-12,Azerbaijan,,,,,,,,,
2020-01-12,Bahamas,,,,,,,,,
2020-01-12,Bahrain,,,,,,,,,
2020-01-12,Bangladesh,,,,,,,,,
2020-01-12,Barbados,,,,,,,,,
2020-01-12,Belarus,,,,,,,,,
2020-01-12,Belgium,,,,,,,,,
2020-01-12,Belize,,,,,,,,,
2020-01-12,Benin,,,,,,,,,
2020-01-12,Bermuda,,,,,,,,,
2020-01-12,Bhutan,,,,,,,,,
2020-01-12,Bolivia,,,,,,,,,
2020-01-12,Bosnia and Herzegovina,,,,,,,,,
2020-01-12,Botswana,,,,,,,,,1
2020-01-12,Brazil,,,,,,,,,
2020-01-12,Brazil,Acre,,,,,,,,
2020-01-12,Brazil,Alagoas,,,,,,,,
2020-01-12,Brazil,Amapa,,,,,,,,
2020-01-12,Brazil,Amazonas,,,,,,,,
2020-01-12,Brazil,Bahia,,,,,,,,
2020-01-12,Brazil,Ceara,,,,,,,,
2020-01-12,Brazil,Distrito Federal,,,,,,,,
2020-01-12,Brazil,Espirito Santo,,,,,,,,
2020-01-12,Brazil,Goias,,,,,,,,
2020-01-12,Brazil,Maranhao,,,,,,,,
2020-01-12,Brazil,Mato Grosso,,,,,,,,
2020-01-12,Brazil,Mato Grosso do Sul,,,,,,,,
2020-01-12,Brazil,Minas Gerais,,,,,,,,
2020-01-12,Brazil,Para,,,,,,,,
2020-01-12,Brazil,Paraiba,,,,,,,,
2020-01-12,Brazil,Parana,,,,,,,,
2020-01-12,Brazil,Pernambuco,,,,,,,,
2020-01-12,Brazil,Piaui,,,,,,,,
2020-01-12,Brazil,Rio de Janeiro,,,,,,,,
2020-01-12,Brazil,Rio Grande do Norte,,,,,,,,
2020-01-12,Brazil,Rio Grande do Sul,,,,,,,,
2020-01-12,Brazil,Rondonia,,,,,,,,
2020-01-12,Brazil,Roraima,,,,,,,,
2020-01-12,Brazil,Santa Catarina,,,,,,,,
2020-01-12,Brazil,Sao Paulo,,,,,,,,
2020-01-12,Brazil,Sergipe,,,,,,,,
2020-01-12,Brazil,Tocantins,,,,,,,,
2020-01-12,Brunei,,,,,,,,,1
2020-01-12,Bulgaria,,,,,,,,,
2020-01-12,Burkina Faso,,,,,,,,,
2020-01-12,Burundi,,,,,,,,,
2020-01-12,Cambodia,,,,,,,,,
2020-01-12,Cameroon,,,,,,,,,
2020-01-12,Canada,,,,,,,,,
2020-01-12,Canada,Alberta,,,1,,,,,
2020-01-12,Canada,British Columbia,,,1,,,,,
2020-01-12,Canada,Manitoba,,,1,,,,,
2020-01-12,Canada,New Brunswick,,,1,,,,,1
2020-01-12,Canada,Newfoundland and Labrador,,,1,,,,,
2020-01-12,Canada,Northwest Territories,,,1,,,,,
2020-01-12,Canada,Nova Scotia,,,1,,,,,
2020-01-12,Canada,Nunavut,,,1,,,,,
2020-01-12,Canada,Ontario,,,1,,,,,
2020-01-12,Canada,Prince Edward Island,,,1,,,,,
2020-01-12,Canada,Quebec,,,1,,,,,
2020-01-12,Canada,Saskatchewan,,,1,,,,,
2020-01-12,Canada,Yukon,,,1,,,,,
2020-01-12,Cape Verde,,,,,,,,,
2020-01-12,Central African Republic,,,,,,,,,
2020-01-12,Chad,,,,,,,,,
2020-01-12,Chile,,,,,,,,,
2020-01-12,China,,,,,,,,,0
2020-01-12,China,Anhui,,,,,,,,1
