 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2020-12-11,Afghanistan,,1,,,,,,,1
2020-12-11,Albania,,1,1,1,1,,1,1,1
2020-12-11,Algeria,,1,1,1,1,0,0,0,1
2020-12-11,Andorra,,1,1,1,1,1,,,1
2020-12-11,Angola,,1,1,1,1,1,1,1,1
2020-12-11,Argentina,,1,0,1,0,0,0,0,1
2020-12-11,Aruba,,,1,0,1,,1,,1
2020-12-11,Australia,,0,0,0,0,0,1,0,1
2020-12-11,Austria,,1,1,1,1,1,1,1,1
2020-12-11,Azerbaijan,,1,0,0,0,1,0,0,1
2020-12-11,Bahamas,,0,0,0,0,1,0,1,1
2020-12-11,Bahrain,,1,1,1,1,,1,,1
2020-12-11,Bangladesh,,1,0,0,0,0,0,0,1
2020-12-11,Barbados,,1,1,1,1,1,,,1
2020-12-11,Belarus,,,,1,1,,1,,1
2020-12-11,Belgium,,1,1,1,1,,1,,1
2020-12-11,Belize,,1,1,1,1,1,1,0,1
2020-12-11,Benin,,1,1,1,1,,,,1
2020-12-11,Bermuda,,1,1,1,1,1,,,1
2020-12-11,Bhutan,,1,1,1,1,,1,1,1
2020-12-11,Bolivia,,1,1,1,,,1,1,1
2020-12-11,Bosnia and Herzegovina,,1,1,1,1,,1,,1
2020-12-11,Botswana,,1,1,1,1,,1,1,1
2020-12-11,Brazil,,0,0,0,0,,0,0,1
2020-12-11,Brazil,Acre,1,1,0,0,1,1,1,1
2020-12-11,Brazil,Alagoas,1,1,0,0,1,1,,1
2020-12-11,Brazil,Amapa,1,1,1,,0,1,0,1
2020-12-11,Brazil,Amazonas,0,0,1,0,,0,0,1
2020-12-11,Brazil,Bahia,1,1,1,1,0,1,,1
2020-12-11,Brazil,Ceara,0,1,0,0,1,1,1,1
