 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-02-23,Afghanistan,,,,,,,,,
2022-02-23,Albania,,,,,,,,,
2022-02-23,Algeria,,,1,1,,1,,,1
2022-02-23,Andorra,,,,,,,,,
2022-02-23,Angola,,,,,,,,,
2022-02-23,Argentina,,,,,,,,,
2022-02-23,Aruba,,,,1,1,,,,1
2022-02-23,Australia,,,1,0,0,0,,0,1
2022-02-23,Austria,,0,1,1,1,1,,,1
2022-02-23,Azerbaijan,,,,,,,,,
2022-02-23,Bahamas,,,,,,,,,
2022-02-23,Bahrain,,,,,,,,,
2022-02-23,Bangladesh,,,,,,,,,
2022-02-23,Barbados,,,,,,,,,
2022-02-23,Belarus,,,,,,,,,
2022-02-23,Belgium,,1,1,1,1,,,,1
2022-02-23,Belize,,,,,,,,,
2022-02-23,Benin,,,,,,,,,
2022-02-23,Bermuda,,,,,,,,,
2022-02-23,Bhutan,,,,,,,,,
2022-02-23,Bolivia,,,,,,,,,
2022-02-23,Bosnia and Herzegovina,,,,,,,,,
2022-02-23,Botswana,,,,,,,,,
2022-02-23,Brazil,,,,,,,,,
2022-02-23,Brazil,Acre,,,,,,,,
2022-02-23,Brazil,Alagoas,,,,,,,,
2022-02-23,Brazil,Amapa,,,,,,,,
2022-02-23,Brazil,Amazonas,,,,,,,,
2022-02-23,Brazil,Bahia,,,,,,,,
2022-02-23,Brazil,Ceara,,,,,,,,
2022-02-23,Brazil,Distrito Federal,,,,,,,,
2022-02-23,Brazil,Espirito Santo,,,,,,,,
2022-02-23,Brazil,Goias,,,,,,,,
2022-02-23,Brazil,Maranhao,,,,,,,,
2022-02-23,Brazil,Mato Grosso,,,,,,,,
2022-02-23,Brazil,Mato Grosso do Sul,,,,,,,,
2022-02-23,Brazil,Minas Gerais,,,,,,,,
2022-02-23,Brazil,Para,,,,,,,,
2022-02-23,Brazil,Paraiba,,,,,,,,
2022-02-23,Brazil,Parana,,,,,,,,
2022-02-23,Brazil,Pernambuco,,,,,,,,
2022-02-23,Brazil,Piaui,,,,,,,,
2022-02-23,Brazil,Rio de Janeiro,,,,,,,,
2022-02-23,Brazil,Rio Grande do Norte,,,,,,,,
2022-02-23,Brazil,Rio Grande do Sul,,,,,,,,
2022-02-23,Brazil,Rondonia,,,,,,,,
2022-02-23,Brazil,Roraima,,,,,,,,
2022-02-23,Brazil,Santa Catarina,,,,,,,,
2022-02-23,Brazil,Sao Paulo,,,,,,,,
2022-02-23,Brazil,Sergipe,,,,,,,,
2022-02-23,Brazil,Tocantins,,,,,,,,
2022-02-23,Brunei,,1,1,1,1,1,1,,1
2022-02-23,Bulgaria,,,,,,,,,
2022-02-23,Burkina Faso,,,,,,,,,
2022-02-23,Burundi,,,,,,,,,
2022-02-23,Cambodia,,,,,,,,,
2022-02-23,Cameroon,,,,,,,,,
2022-02-23,Canada,,0,0,0,0,0,1,1,1
2022-02-23,Canada,Alberta,,,,,,,,
2022-02-23,Canada,British Columbia,,,,,,,,
2022-02-23,Canada,Manitoba,,,,,,,,
2022-02-23,Canada,New Brunswick,,,,,,,,
2022-02-23,Canada,Newfoundland and Labrador,,,,,,,,
2022-02-23,Canada,Northwest Territories,,,,,,,,
2022-02-23,Canada,Nova Scotia,,,,,,,,
2022-02-23,Canada,Nunavut,,,,,,,,
2022-02-23,Canada,Ontario,,,,,,,,
2022-02-23,Canada,Prince Edward Island,,,,,,,,
2022-02-23,Canada,Quebec,,,,,,,,
2022-02-23,Canada,Saskatchewan,,,,,,,,
2022-02-23,Canada,Yukon,,,,,,,,
2022-02-23,Cape Verde,,,,,,,,,
2022-02-23,Central African Republic,,,,,,,,,
2022-02-23,Chad,,,,,,,,,
2022-02-23,Chile,,,,,,,,,
2022-02-23,China,,,,,,,,,
2022-02-23,China,Anhui,1,1,1,1,,1,1,1
2022-02-23,China,Beijing,1,0,1,1,,1,1,1
2022-02-23,China,Chongqing,1,0,1,1,,1,1,1
2022-02-23,China,Fujian,,,,,,,,
2022-02-23,China,Gansu,1,1,1,0,,1,1,1
2022-02-23,China,Guangdong,1,0,0,0,0,0,0,1
2022-02-23,China,Guangxi,,,,,,,,
2022-02-23,China,Guizhou,1,1,1,1,,,1,1
2022-02-23,China,Hainan,1,1,0,0,0,1,1,1
2022-02-23,China,Hebei,1,1,1,1,1,1,1,1
2022-02-23,China,Heilongjiang,0,0,0,0,0,0,0,1
2022-02-23,China,Henan,1,0,0,0,,1,1,1
2022-02-23,China,Hubei,1,1,1,1,,1,1,1
2022-02-23,China,Hunan,1,0,0,0,,,1,1
2022-02-23,China,Inner Mongolia,0,0,0,0,0,0,0,1
2022-02-23,China,Jiangsu,0,0,0,0,1,1,1,1
2022-02-23,China,Jiangxi,1,1,1,1,,,1,1
2022-02-23,China,Jilin,1,0,0,1,,1,1,1
2022-02-23,China,Liaoning,0,0,0,0,0,0,1,1
2022-02-23,China,Ningxia,1,1,1,0,0,,0,1
2022-02-23,China,Qinghai,,,,,,,,
2022-02-23,China,Shaanxi,,,,,,,,
2022-02-23,China,Shandong,,,,,,,,
2022-02-23,China,Shanghai,,,,,,,,
2022-02-23,China,Shanxi,1,0,0,0,,0,0,1
2022-02-23,China,Sichuan,,,,,,,,
2022-02-23,China,Tianjin,,,,,,,,
2022-02-23,China,Tibet,,,,,,,,
2022-02-23,China,Xinjiang,,,,,,,,
2022-02-23,China,Yunnan,0,0,0,0,,1,0,1
2022-02-23,China,Zhejiang,1,1,1,1,1,1,1,1
2022-02-23,Colombia,,,,,,,,,
2022-02-23,Comoros,,,,,,,,,
2022-02-23,Congo,,,,,,,,,
2022-02-23,Costa Rica,,,,,,,,,
2022-02-23,Cote d`Ivoire,,,,,,,,,
2022-02-23,Croatia,,,,,,,,,
2022-02-23,Cuba,,,,,,,,,
2022-02-23,Cyprus,,1,1,1,1,,1,,
2022-02-23,Czechia,,,,,,,,,
2022-02-23,Democratic Republic of Congo,,,,,,,,,
2022-02-23,Denmark,,,,,,,,,1
