 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-10-11,Afghanistan,,,1,1,,1,,,
2021-10-11,Albania,,1,1,1,1,,1,,1
2021-10-11,Algeria,,,0,1,1,0,0,,1
2021-10-11,Andorra,,1,1,1,1,1,,,1
2021-10-11,Angola,,,1,1,1,1,1,0,1
2021-10-11,Argentina,,1,1,1,1,1,0,0,1
2021-10-11,Aruba,,0,,,0,,,,1
2021-10-11,Australia,,0,0,0,0,0,0,1,1
2021-10-11,Austria,,0,1,1,1,1,,,1
2021-10-11,Azerbaijan,,0,1,1,1,,,0,1
2021-10-11,Bahamas,,0,0,0,0,,0,0,1
2021-10-11,Bahrain,,,1,1,1,,1,,1
2021-10-11,Bangladesh,,,,1,1,,1,,1
2021-10-11,Barbados,,1,1,1,1,1,1,,1
2021-10-11,Belarus,,,,,,,,,1
2021-10-11,Belgium,,1,1,1,0,,,,1
2021-10-11,Belize,,1,1,1,1,,1,1,1
2021-10-11,Benin,,,,0,1,,1,,1
2021-10-11,Bermuda,,1,1,1,1,1,1,,1
2021-10-11,Bhutan,,0,1,1,1,1,1,1,1
2021-10-11,Bolivia,,0,0,0,0,0,,,1
2021-10-11,Bosnia and Herzegovina,,1,1,1,1,,,,1
2021-10-11,Botswana,,,,,1,,,,1
2021-10-11,Brazil,,0,0,0,0,0,0,,1
2021-10-11,Brazil,Acre,,,,,,,,
2021-10-11,Brazil,Alagoas,,,,,,,,
2021-10-11,Brazil,Amapa,,,,,,,,
2021-10-11,Brazil,Amazonas,,,,,,,,
2021-10-11,Brazil,Bahia,,,,,,,,
2021-10-11,Brazil,Ceara,,,,,,,,
2021-10-11,Brazil,Distrito Federal,,,,,,,,
2021-10-11,Brazil,Espirito Santo,,,,,,,,
2021-10-11,Brazil,Goias,,,,,,,,
2021-10-11,Brazil,Maranhao,,,,,,,,
2021-10-11,Brazil,Mato Grosso,,,,,,,,
2021-10-11,Brazil,Mato Grosso do Sul,,,,,,,,
2021-10-11,Brazil,Minas Gerais,,,,,,,,
2021-10-11,Brazil,Para,,,,,,,,
2021-10-11,Brazil,Paraiba,,,,,,,,
2021-10-11,Brazil,Parana,,,,,,,,
2021-10-11,Brazil,Pernambuco,,,,,,,,
2021-10-11,Brazil,Piaui,,,,,,,,
2021-10-11,Brazil,Rio de Janeiro,,,,,,,,
2021-10-11,Brazil,Rio Grande do Norte,,,,,,,,
2021-10-11,Brazil,Rio Grande do Sul,,,,,,,,
2021-10-11,Brazil,Rondonia,,,,,,,,
2021-10-11,Brazil,Roraima,,,,,,,,
2021-10-11,Brazil,Santa Catarina,,,,,,,,
2021-10-11,Brazil,Sao Paulo,,,,,,,,
2021-10-11,Brazil,Sergipe,,,,,,,,
2021-10-11,Brazil,Tocantins,,,,,,,,
2021-10-11,Brunei,,1,1,1,1,1,1,,1
2021-10-11,Bulgaria,,1,1,1,1,,,,1
2021-10-11,Burkina Faso,,,,,,,,,1
2021-10-11,Burundi,,,,,,,,,1
