 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-06-19,Afghanistan,,,,,,,,,
2022-06-19,Albania,,,,,,,,,
2022-06-19,Algeria,,,,,,,,,
2022-06-19,Andorra,,,,,,,,,0
2022-06-19,Angola,,,,,,,,,
2022-06-19,Argentina,,,,,,,,,
2022-06-19,Aruba,,,1,1,1,,,,1
2022-06-19,Australia,,,,,,,,,
2022-06-19,Australia,Australian Capital Territory,,,,,,,,
2022-06-19,Australia,New South Wales,,,,,,,,
2022-06-19,Australia,Northern Territory,,,,,,,,
2022-06-19,Australia,Queensland,,,,,,,,
2022-06-19,Australia,South Australia,,,,,,,,
2022-06-19,Australia,Tasmania,,,,,,,,
2022-06-19,Australia,Victoria,,,,,,,,
2022-06-19,Australia,Western Australia,,,,,,,,
2022-06-19,Austria,,0,1,1,1,,,,1
2022-06-19,Azerbaijan,,,,1,1,1,,,1
2022-06-19,Bahamas,,,,,,,,,
2022-06-19,Bahrain,,,,,,,,,
2022-06-19,Bangladesh,,1,1,1,,,1,,1
2022-06-19,Barbados,,,,,,,,,
2022-06-19,Belarus,,,,,,,,,
2022-06-19,Belgium,,,1,,,,,,1
2022-06-19,Belize,,,,,,,,,
2022-06-19,Benin,,,,,,,,,
2022-06-19,Bermuda,,,,,,,,,
2022-06-19,Bhutan,,,,,,,,,
2022-06-19,Bolivia,,0,1,,,,,,1
2022-06-19,Bosnia and Herzegovina,,,,,,,,,
2022-06-19,Botswana,,,,,,,,,
2022-06-19,Brazil,,,,,,,,,
2022-06-19,Brazil,Acre,,,,,,,,
2022-06-19,Brazil,Alagoas,,,,,,,,
2022-06-19,Brazil,Amapa,,,,,,,,
2022-06-19,Brazil,Amazonas,,,,,,,,
2022-06-19,Brazil,Bahia,,,,,,,,
2022-06-19,Brazil,Ceara,,,,,,,,
2022-06-19,Brazil,Distrito Federal,,,,,,,,
2022-06-19,Brazil,Espirito Santo,,,,,,,,
2022-06-19,Brazil,Goias,,,,,,,,
2022-06-19,Brazil,Maranhao,,,,,,,,
2022-06-19,Brazil,Mato Grosso,,,,,,,,
2022-06-19,Brazil,Mato Grosso do Sul,,,,,,,,
2022-06-19,Brazil,Minas Gerais,,,,,,,,
2022-06-19,Brazil,Para,,,,,,,,
2022-06-19,Brazil,Paraiba,,,,,,,,
2022-06-19,Brazil,Parana,,,,,,,,
2022-06-19,Brazil,Pernambuco,,,,,,,,
2022-06-19,Brazil,Piaui,,,,,,,,
2022-06-19,Brazil,Rio de Janeiro,,,,,,,,
2022-06-19,Brazil,Rio Grande do Norte,,,,,,,,
2022-06-19,Brazil,Rio Grande do Sul,,,,,,,,
2022-06-19,Brazil,Rondonia,,,,,,,,
2022-06-19,Brazil,Roraima,,,,,,,,
2022-06-19,Brazil,Santa Catarina,,,,,,,,
2022-06-19,Brazil,Sao Paulo,,,,,,,,
2022-06-19,Brazil,Sergipe,,,,,,,,
2022-06-19,Brazil,Tocantins,,,,,,,,
2022-06-19,Brunei,,,,,,,,,1
2022-06-19,Bulgaria,,,,,,,,,1
2022-06-19,Burkina Faso,,,,,,,,,
2022-06-19,Burundi,,,,,,,,,1
2022-06-19,Cambodia,,,,,,,,,1
2022-06-19,Cameroon,,,,,,,,,1
2022-06-19,Canada,,,,,,,1,1,1
2022-06-19,Canada,Alberta,,,,,,,,
2022-06-19,Canada,British Columbia,,,,,,,,
2022-06-19,Canada,Manitoba,,,,,,,,
2022-06-19,Canada,New Brunswick,,,,,,,,
2022-06-19,Canada,Newfoundland and Labrador,,,,,,,,
2022-06-19,Canada,Northwest Territories,,,,,,,,
2022-06-19,Canada,Nova Scotia,,,,,,,,
2022-06-19,Canada,Nunavut,,,,,,,,
2022-06-19,Canada,Ontario,,,,,,,,
2022-06-19,Canada,Prince Edward Island,,,,,,,,
2022-06-19,Canada,Quebec,,,,,,,,
2022-06-19,Canada,Saskatchewan,,,,,,,,
2022-06-19,Canada,Yukon,,,,,,,,
2022-06-19,Cape Verde,,,,,,,,,
2022-06-19,Central African Republic,,,,1,,,,,1
2022-06-19,Chad,,1,1,1,1,1,,,
2022-06-19,Chile,,0,0,0,0,,,,1
2022-06-19,China,,,,,,,,,
2022-06-19,China,Anhui,,,,,,,,
2022-06-19,China,Beijing,,,,,,,,
2022-06-19,China,Chongqing,,,,,,,,
2022-06-19,China,Fujian,,,,,,,,
2022-06-19,China,Gansu,,,,,,,,
2022-06-19,China,Guangdong,,,,,,,,
2022-06-19,China,Guangxi,,,,,,,,
2022-06-19,China,Guizhou,,,,,,,,
2022-06-19,China,Hainan,,,,,,,,
2022-06-19,China,Hebei,,,,,,,,
2022-06-19,China,Heilongjiang,,,,,,,,
2022-06-19,China,Henan,,,,,,,,
2022-06-19,China,Hubei,,,,,,,,
2022-06-19,China,Hunan,,,,,,,,
2022-06-19,China,Inner Mongolia,,,,,,,,
2022-06-19,China,Jiangsu,,,,,,,,
2022-06-19,China,Jiangxi,,,,,,,,
2022-06-19,China,Jilin,,,,,,,,
2022-06-19,China,Liaoning,,,,,,,,
2022-06-19,China,Ningxia,,,,,,,,
2022-06-19,China,Qinghai,,,,,,,,
2022-06-19,China,Shaanxi,,,,,,,,
2022-06-19,China,Shandong,,,,,,,,
2022-06-19,China,Shanghai,,,,,,,,
2022-06-19,China,Shanxi,,,,,,,,
2022-06-19,China,Sichuan,,,,,,,,
2022-06-19,China,Tianjin,,,,,,,,
2022-06-19,China,Tibet,,,,,,,,
2022-06-19,China,Xinjiang,,,,,,,,
2022-06-19,China,Yunnan,,,,,,,,
2022-06-19,China,Zhejiang,,,,,,,,
2022-06-19,Colombia,,,,,,,,,
2022-06-19,Comoros,,,,,,,,,
2022-06-19,Congo,,,,,,,,,
2022-06-19,Costa Rica,,,,,,,,,1
2022-06-19,Cote d`Ivoire,,,,,,,,,
2022-06-19,Croatia,,,,,,,,,
2022-06-19,Cuba,,1,1,,,,,,1
2022-06-19,Cyprus,,,,,,,,,
2022-06-19,Czechia,,,,,,,,,
2022-06-19,Democratic Republic of Congo,,,,,,,,,
2022-06-19,Denmark,,,,,,,,,1
2022-06-19,Djibouti,,,,,,,,,
2022-06-19,Dominica,,,,,,,,,
2022-06-19,Dominican Republic,,,,,,,,,
2022-06-19,Ecuador,,,1,1,1,1,,1,1
2022-06-19,Egypt,,1,1,1,1,,,,1
2022-06-19,El Salvador,,,,,,,,,
2022-06-19,Eritrea,,1,1,1,1,1,1,,1
2022-06-19,Estonia,,,,,,,,,
2022-06-19,Eswatini,,,1,1,,,,,1
2022-06-19,Ethiopia,,,,1,1,,,,1
2022-06-19,Faeroe Islands,,,,,,,,,1
2022-06-19,Fiji,,,,,,,,,
2022-06-19,Finland,,1,1,,,1,,,1
2022-06-19,France,,,1,,,,,,1
2022-06-19,Gabon,,,,,,,,,
2022-06-19,Gambia,,,,,,,,,
2022-06-19,Georgia,,,,,,,,,
2022-06-19,Germany,,,,,,,1,,1
2022-06-19,Ghana,,,,,,,,,1
2022-06-19,Greece,,1,1,1,,,,,1
2022-06-19,Greenland,,,,,,,,,
2022-06-19,Grenada,,,,,,,,,
2022-06-19,Guam,,,,,,,,,
2022-06-19,Guatemala,,,,,,,,,
2022-06-19,Guinea,,1,1,1,1,,,1,1
2022-06-19,Guyana,,1,1,,,,,,1
2022-06-19,Haiti,,,1,1,1,,,,1
2022-06-19,Honduras,,,,,,,,,
2022-06-19,Hong Kong,,,,,,,,,
2022-06-19,Hungary,,,,,,,,,
2022-06-19,Iceland,,,,,,,,,1
2022-06-19,India,,,,,,,,,
2022-06-19,India,Andaman and Nicobar Islands,,,,,,,,
2022-06-19,India,Andhra Pradesh,,,,,,,,
2022-06-19,India,Arunachal Pradesh,,,,,,,,
2022-06-19,India,Assam,,,,,,,,
2022-06-19,India,Bihar,,,,,,,,
2022-06-19,India,Chandigarh,,,,,,,,
2022-06-19,India,Chhattisgarh,,,,,,,,
2022-06-19,India,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,
2022-06-19,India,Delhi,,,,,,,,
2022-06-19,India,Goa,,,,,,,,
2022-06-19,India,Gujarat,,,,,,,,
2022-06-19,India,Haryana,,,,,,,,
2022-06-19,India,Himachal Pradesh,,,,,,,,
2022-06-19,India,Jammu and Kashmir,,,,,,,,
2022-06-19,India,Jharkhand,,,,,,,,
2022-06-19,India,Karnataka,,,,,,,,
2022-06-19,India,Kerala,,,,,,,,
2022-06-19,India,Ladakh,,,,,,,,
2022-06-19,India,Lakshadweep,,,,,,,,
2022-06-19,India,Madhya Pradesh,,,,,,,,
2022-06-19,India,Maharashtra,,,,,,,,
2022-06-19,India,Manipur,,,,,,,,
2022-06-19,India,Meghalaya,,,,,,,,
2022-06-19,India,Mizoram,,,,,,,,
2022-06-19,India,Nagaland,,,,,,,,
2022-06-19,India,Odisha,,,,,,,,
2022-06-19,India,Puducherry,,,,,,,,
2022-06-19,India,Punjab,,,,,,,,
2022-06-19,India,Rajasthan,,,,,,,,
2022-06-19,India,Sikkim,,,,,,,,
2022-06-19,India,Tamil Nadu,,,,,,,,
2022-06-19,India,Telangana,,,,,,,,
2022-06-19,India,Tripura,,,,,,,,
2022-06-19,India,Uttar Pradesh,,,,,,,,
2022-06-19,India,Uttarakhand,,,,,,,,
2022-06-19,India,West Bengal,,,,,,,,
2022-06-19,Indonesia,,1,1,1,,,,,
2022-06-19,Iran,,,,,,,,,
2022-06-19,Iraq,,,,,,,,,
2022-06-19,Ireland,,,,,,,,,
2022-06-19,Israel,,1,,,,,,,1
2022-06-19,Italy,,,,,,,,,
2022-06-19,Jamaica,,,,,,,,,
2022-06-19,Japan,,1,0,1,1,,1,1,1
2022-06-19,Jordan,,,,,,,,,
2022-06-19,Kazakhstan,,,,,,,,,
2022-06-19,Kenya,,,,,,,,,
2022-06-19,Kiribati,,,,,,,,,
2022-06-19,Kosovo,,1,1,1,,,,,1
2022-06-19,Kuwait,,,,,,,,,
2022-06-19,Kyrgyz Republic,,,,,,,,,
2022-06-19,Laos,,,,,,,,,
2022-06-19,Latvia,,,,,,,,,
2022-06-19,Lebanon,,,,,,,,,
2022-06-19,Lesotho,,,,,,,,,
2022-06-19,Liberia,,1,1,1,,,,,1
2022-06-19,Libya,,1,1,1,1,,,,1
2022-06-19,Liechtenstein,,,,,,,,,
2022-06-19,Lithuania,,,,,,,,,
2022-06-19,Luxembourg,,,,,,,,,1
2022-06-19,Macao,,1,1,1,1,1,1,1,1
2022-06-19,Madagascar,,,1,,,,,,1
2022-06-19,Malawi,,,,,,,,,
2022-06-19,Malaysia,,,,,,,,,
2022-06-19,Mali,,,1,1,1,,,,1
2022-06-19,Malta,,,,,,,,,1
2022-06-19,Mauritania,,1,1,1,1,,,,1
2022-06-19,Mauritius,,,,,,,,,
2022-06-19,Mexico,,1,,,,,,,1
2022-06-19,Moldova,,,,,,,,,
2022-06-19,Monaco,,,,,,,,,
2022-06-19,Mongolia,,,,,,,,,
2022-06-19,Morocco,,,,,,,,,
2022-06-19,Mozambique,,,1,1,1,,,,1
2022-06-19,Myanmar,,1,1,,,1,0,1,1
2022-06-19,Namibia,,,1,1,1,,,,1
2022-06-19,Nepal,,,1,1,1,1,1,1,1
2022-06-19,Netherlands,,,,,,,,,1
2022-06-19,New Zealand,,,1,,,,,,1
2022-06-19,Nicaragua,,,,,,,,,
2022-06-19,Niger,,,,,,,,,
2022-06-19,Nigeria,,,,,,,,,
2022-06-19,Norway,,,,,,,,,1
2022-06-19,Oman,,1,,,,,,,1
2022-06-19,Pakistan,,,,,,,,,
2022-06-19,Palestine,,,,,,,,,
2022-06-19,Panama,,,,,,,,,
2022-06-19,Papua New Guinea,,,,,,,,,
2022-06-19,Paraguay,,,,,,,,,
2022-06-19,Peru,,,,,,,,,
2022-06-19,Philippines,,,,,,,,,
2022-06-19,Poland,,,,,,,,,
2022-06-19,Portugal,,,,,,,,,
2022-06-19,Puerto Rico,,,,1,,,,,1
2022-06-19,Qatar,,1,1,1,,1,,,1
2022-06-19,Romania,,,,,,,,,1
2022-06-19,Russia,,,,,,,,,
2022-06-19,Rwanda,,,,,,,,,
2022-06-19,San Marino,,,,,,,,,
2022-06-19,Saudi Arabia,,,,,,,,,
2022-06-19,Senegal,,1,1,1,,,,,1
2022-06-19,Serbia,,,,,,,,,
2022-06-19,Seychelles,,1,,1,1,,,,1
2022-06-19,Sierra Leone,,1,1,1,,1,,,1
2022-06-19,Singapore,,,,,,,,,
2022-06-19,Slovakia,,,,,,,,,1
2022-06-19,Slovenia,,,,,,,,,1
2022-06-19,Solomon Islands,,,,,,,,,
2022-06-19,Somalia,,,,,,,,,
2022-06-19,South Africa,,,,,,,,,
2022-06-19,South Korea,,,,,,,,,1
2022-06-19,South Sudan,,,,,,,,,
2022-06-19,Spain,,,,,,,,,
2022-06-19,Sri Lanka,,,,,,,,,
2022-06-19,Sudan,,,,,,,,,
2022-06-19,Suriname,,,,,,,,,
2022-06-19,Sweden,,,,,,,,,
2022-06-19,Switzerland,,,,,,,,,
2022-06-19,Syria,,1,1,1,,,,,1
2022-06-19,Taiwan,,1,1,,,,,,1
2022-06-19,Tajikistan,,,,,,,,,
2022-06-19,Tanzania,,,,,,,,,
2022-06-19,Thailand,,,,,,,,,
2022-06-19,Timor-Leste,,,,,,,,,
2022-06-19,Togo,,,,1,0,,1,,1
2022-06-19,Tonga,,,,,,,,,
2022-06-19,Trinidad and Tobago,,,,,,,,,
2022-06-19,Tunisia,,,,,,,,,
2022-06-19,Turkey,,,,,,,,,1
2022-06-19,Turkmenistan,,,,,,,,,
2022-06-19,Uganda,,,,,,,,,
2022-06-19,Ukraine,,,,,,,,,
2022-06-19,United Arab Emirates,,1,1,1,1,,,,1
2022-06-19,United Kingdom,,,,,,,,,1
2022-06-19,United Kingdom,England,,,,,,,,1
2022-06-19,United Kingdom,Northern Ireland,,,,,,,,1
2022-06-19,United Kingdom,Scotland,,,,,,,,1
2022-06-19,United Kingdom,Wales,,,,,,,,1
2022-06-19,Uruguay,,,,,,,,,1
2022-06-19,United States,,,,,,,,,
2022-06-19,United States,Alabama,,,,,,,,
2022-06-19,United States,Alaska,,,,,,,,
2022-06-19,United States,Arizona,,,,,,,,
2022-06-19,United States,Arkansas,,,,,,,,
2022-06-19,United States,California,,,,,,,,
2022-06-19,United States,Colorado,,,,,,,,
2022-06-19,United States,Connecticut,,,,,,,,
2022-06-19,United States,Delaware,,,,,,,,
2022-06-19,United States,Florida,,,,,,,,
2022-06-19,United States,Georgia,,,,,,,,
2022-06-19,United States,Hawaii,,,,,,,,
2022-06-19,United States,Idaho,,,,,,,,
2022-06-19,United States,Illinois,,,,,,,,
2022-06-19,United States,Indiana,,,,,,,,
2022-06-19,United States,Iowa,,,,,,,,
2022-06-19,United States,Kansas,,,,,,,,
2022-06-19,United States,Kentucky,,,,,,,,
2022-06-19,United States,Louisiana,,,,,,,,
2022-06-19,United States,Maine,,,,,,,,
2022-06-19,United States,Maryland,,,,,,,,
2022-06-19,United States,Massachusetts,,,,,,,,
2022-06-19,United States,Michigan,,,,,,,,
2022-06-19,United States,Minnesota,,,,,,,,
2022-06-19,United States,Mississippi,,,,,,,,
2022-06-19,United States,Missouri,,,,,,,,
2022-06-19,United States,Montana,,,,,,,,
2022-06-19,United States,Nebraska,,,,,,,,
2022-06-19,United States,Nevada,,,,,,,,
2022-06-19,United States,New Hampshire,,,,,,,,
2022-06-19,United States,New Jersey,,,,,,,,
2022-06-19,United States,New Mexico,,,,,,,,
2022-06-19,United States,New York,,,,,,,,
2022-06-19,United States,North Carolina,,,,,,,,
2022-06-19,United States,North Dakota,,,,,,,,
2022-06-19,United States,Ohio,,,,,,,,
2022-06-19,United States,Oklahoma,,,,,,,,
2022-06-19,United States,Oregon,,,,,,,,
2022-06-19,United States,Pennsylvania,,,,,,,,
2022-06-19,United States,Rhode Island,,,,,,,,
2022-06-19,United States,South Carolina,,,,,,,,
2022-06-19,United States,South Dakota,,,,,,,,
2022-06-19,United States,Tennessee,,,,,,,,
2022-06-19,United States,Texas,,,,,,,,
2022-06-19,United States,Utah,,,,,,,,
2022-06-19,United States,Vermont,,,,,,,,
2022-06-19,United States,Virginia,,,,,,,,
2022-06-19,United States,Washington,,,,,,,,
2022-06-19,United States,Washington DC,,,,,,,,
2022-06-19,United States,West Virginia,,,,,,,,
2022-06-19,United States,Wisconsin,,,,,,,,
2022-06-19,United States,Wyoming,,,,,,,,
2022-06-19,US Virgin Islands,,,,,,,,,
2022-06-19,Uzbekistan,,,,,,,,,1
2022-06-19,Vanuatu,,,,,,,,,
2022-06-19,Venezuela,,,,,,,,,1
2022-06-19,Vietnam,,,,,,,,,
2022-06-19,Yemen,,,,,,,,,
2022-06-19,Zambia,,,,,,,,,
2022-06-19,Zimbabwe,,,,,,,,,
