 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2021-12-20,Afghanistan,,,,,,,,,
2021-12-20,Albania,,,,,,,,,
2021-12-20,Algeria,,,,,,,,,
2021-12-20,Andorra,,,,,,,,,
2021-12-20,Angola,,,,,,,,,
2021-12-20,Argentina,,,,,,,,,
2021-12-20,Aruba,,,,,,,,,
2021-12-20,Australia,,,,,,,,,
2021-12-20,Austria,,,,,,,,,
2021-12-20,Azerbaijan,,,,,,,,,
2021-12-20,Bahamas,,,,,,,,,
2021-12-20,Bahrain,,,,,,,,,
2021-12-20,Bangladesh,,,,,,,,,
2021-12-20,Barbados,,1,1,1,1,1,1,,1
2021-12-20,Belarus,,,,,,,,,
2021-12-20,Belgium,,1,1,1,1,,,,1
2021-12-20,Belize,,,,,,,,,
2021-12-20,Benin,,,,,,,,,
2021-12-20,Bermuda,,,,,,,,,
2021-12-20,Bhutan,,1,1,1,1,,,1,1
2021-12-20,Bolivia,,0,0,0,,1,,,1
2021-12-20,Bosnia and Herzegovina,,1,1,1,1,,,,1
2021-12-20,Botswana,,,,,,,,,1
2021-12-20,Brazil,,,,,,,,,
2021-12-20,Brazil,Acre,,,,,,,,
2021-12-20,Brazil,Alagoas,,,,,,,,
2021-12-20,Brazil,Amapa,,,,,,,,
2021-12-20,Brazil,Amazonas,,,,,,,,
2021-12-20,Brazil,Bahia,,,,,,,,
2021-12-20,Brazil,Ceara,,,,,,,,
2021-12-20,Brazil,Distrito Federal,,,,,,,,
2021-12-20,Brazil,Espirito Santo,,,,,,,,
2021-12-20,Brazil,Goias,,,,,,,,
2021-12-20,Brazil,Maranhao,,,,,,,,
2021-12-20,Brazil,Mato Grosso,,,,,,,,
2021-12-20,Brazil,Mato Grosso do Sul,,,,,,,,
2021-12-20,Brazil,Minas Gerais,,,,,,,,
2021-12-20,Brazil,Para,,,,,,,,
2021-12-20,Brazil,Paraiba,,,,,,,,
2021-12-20,Brazil,Parana,,,,,,,,
2021-12-20,Brazil,Pernambuco,,,,,,,,
2021-12-20,Brazil,Piaui,,,,,,,,
2021-12-20,Brazil,Rio de Janeiro,,,,,,,,
2021-12-20,Brazil,Rio Grande do Norte,,,,,,,,
2021-12-20,Brazil,Rio Grande do Sul,,,,,,,,
2021-12-20,Brazil,Rondonia,,,,,,,,
2021-12-20,Brazil,Roraima,,,,,,,,
2021-12-20,Brazil,Santa Catarina,,,,,,,,
2021-12-20,Brazil,Sao Paulo,,,,,,,,
2021-12-20,Brazil,Sergipe,,,,,,,,
2021-12-20,Brazil,Tocantins,,,,,,,,
2021-12-20,Brunei,,,,,,1,,,
2021-12-20,Bulgaria,,,,,,,,,
2021-12-20,Burkina Faso,,,,,,,,,
2021-12-20,Burundi,,,,,,,,,1
2021-12-20,Cambodia,,,,,,,,,
2021-12-20,Cameroon,,,,,,,,,
2021-12-20,Canada,,,,,,,,,
2021-12-20,Canada,Alberta,,,,,,,,
2021-12-20,Canada,British Columbia,,,,,,,,
2021-12-20,Canada,Manitoba,,,,,,,,
2021-12-20,Canada,New Brunswick,,,,,,,,
2021-12-20,Canada,Newfoundland and Labrador,0,,,,,,,
2021-12-20,Canada,Northwest Territories,1,1,1,1,0,1,1,1
2021-12-20,Canada,Nova Scotia,,,,,,,,
2021-12-20,Canada,Nunavut,1,1,1,1,,1,,1
2021-12-20,Canada,Ontario,,,,,,,,
2021-12-20,Canada,Prince Edward Island,1,1,1,1,,1,1,1
2021-12-20,Canada,Quebec,,,,,,,,
2021-12-20,Canada,Saskatchewan,,,,,,,,
2021-12-20,Canada,Yukon,,,,,,,,
2021-12-20,Cape Verde,,,1,1,,,1,1,1
2021-12-20,Central African Republic,,,,,,,,,
2021-12-20,Chad,,,,,,,,,
2021-12-20,Chile,,,,,,,,,
2021-12-20,China,,,,,,,,,
2021-12-20,China,Anhui,,,,,,,,
2021-12-20,China,Beijing,,,,,,,,
2021-12-20,China,Chongqing,,,,,,,,
2021-12-20,China,Fujian,,,,,,,,
2021-12-20,China,Gansu,,,,,,,,
2021-12-20,China,Guangdong,1,0,0,0,0,0,1,1
2021-12-20,China,Guangxi,,,,,,,,
2021-12-20,China,Guizhou,1,1,1,1,,,1,1
2021-12-20,China,Hainan,1,1,1,,,1,1,1
2021-12-20,China,Hebei,,,,,,,,
2021-12-20,China,Heilongjiang,,,,,,,,
2021-12-20,China,Henan,,,,,,,,
2021-12-20,China,Hubei,,,,,,,,
2021-12-20,China,Hunan,,,,,,,,
2021-12-20,China,Inner Mongolia,,,,,,,,
2021-12-20,China,Jiangsu,,,,,,,,
2021-12-20,China,Jiangxi,1,1,1,0,,,1,1
2021-12-20,China,Jilin,1,1,1,1,,1,1,1
2021-12-20,China,Liaoning,,,,,,,,
2021-12-20,China,Ningxia,1,1,1,0,0,0,0,1
2021-12-20,China,Qinghai,1,1,,,0,,,1
2021-12-20,China,Shaanxi,,,,,,,,
2021-12-20,China,Shandong,,,,,,,,
2021-12-20,China,Shanghai,1,0,1,1,0,0,1,1
2021-12-20,China,Shanxi,,,,,,,,
2021-12-20,China,Sichuan,,,,,,,,
2021-12-20,China,Tianjin,,,,,,,,
2021-12-20,China,Tibet,,,,,,,,
2021-12-20,China,Xinjiang,1,1,1,1,1,1,1,1
2021-12-20,China,Yunnan,0,0,0,0,1,1,0,1
2021-12-20,China,Zhejiang,,,,,,,,
2021-12-20,Colombia,,,1,1,1,1,1,,1
2021-12-20,Comoros,,,,,,,,,
2021-12-20,Congo,,,,1,1,,0,,1
2021-12-20,Costa Rica,,,,,,,,,
2021-12-20,Cote d`Ivoire,,,,,,,,,
