tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-11-28,Australia,,,,,,,,,
2022-11-28,Austria,,0,1,1,1,,,,1
2022-11-28,Belgium,,,,,,,,,
2022-11-28,Canada,,,,,,,,,1
2022-11-28,Chile,,,,,,,,,
2022-11-28,China,,,,0,0,0,,0,1
2022-11-28,Colombia,,,,,,,,,
2022-11-28,Costa Rica,,,,,,,,,
2022-11-28,Czechia,,,,,,,,,
2022-11-28,Denmark,,,,,,,,,
2022-11-28,Estonia,,,,,,,,,1
2022-11-28,Finland,,,,,,,,,
2022-11-28,France,,,,,,,,,1
2022-11-28,Germany,,,,,,,,,
2022-11-28,Greece,,,,,,,,,
2022-11-28,Hungary,,,,,,,,,
2022-11-28,Iceland,,,,,,,,,
2022-11-28,Ireland,,,,,,,,,
2022-11-28,Israel,,1,,,,,,,1
2022-11-28,Italy,,,,,,,,,
2022-11-28,Japan,,1,0,1,1,,1,1,1
2022-11-28,Latvia,,,,,,,,,
2022-11-28,Lithuania,,,,,,,,,
2022-11-28,Luxembourg,,,,,,,,,1
2022-11-28,Mexico,,,,,,,,,
2022-11-28,Netherlands,,,,,,,,,
2022-11-28,New Zealand,,,,,,,,,
2022-11-28,Norway,,,,,,,,,
2022-11-28,Poland,,,,,,,,,
2022-11-28,Portugal,,,,,,,,,1
2022-11-28,Slovakia,,,,,,,,,
2022-11-28,Slovenia,,,,,,,,,
2022-11-28,South Korea,,,,,,,,,
2022-11-28,Spain,,,,,,,,,
2022-11-28,Sweden,,,,,,,,,1
2022-11-28,Switzerland,,,,,,,,,1
2022-11-28,Taiwan,,,,,,,,,
2022-11-28,Turkey,,,,,,,,,1
2022-11-28,United Kingdom,,,,,,,,,
2022-11-28,United States,,,,,,,,,
