 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-03-18,Afghanistan,,,,,,,,,
2022-03-18,Albania,,,,,,,,,
2022-03-18,Algeria,,1,1,1,1,1,,,1
2022-03-18,Andorra,,,,,,,,,1
2022-03-18,Angola,,,,,,,,,
2022-03-18,Argentina,,,1,1,1,,,0,1
2022-03-18,Aruba,,,,,,,,,
2022-03-18,Australia,,,0,0,0,0,,0,1
2022-03-18,Austria,,0,1,1,1,,,,1
2022-03-18,Azerbaijan,,1,1,1,1,,,1,1
2022-03-18,Bahamas,,1,1,1,1,1,1,1,1
2022-03-18,Bahrain,,1,1,1,1,,1,,1
2022-03-18,Bangladesh,,,,,,,,,
2022-03-18,Barbados,,,,,,,,,
2022-03-18,Belarus,,,,,,,,,
2022-03-18,Belgium,,,1,,,,,,1
2022-03-18,Belize,,,,,,,,,
2022-03-18,Benin,,,,,,,,,
2022-03-18,Bermuda,,,,,,,,,
2022-03-18,Bhutan,,1,1,1,,1,1,1,1
2022-03-18,Bolivia,,,,,,,,,
2022-03-18,Bosnia and Herzegovina,,1,1,1,1,,1,,1
2022-03-18,Botswana,,,,,,,,,1
2022-03-18,Brazil,,,,,,,,,
2022-03-18,Brazil,Acre,,,,,,,,
2022-03-18,Brazil,Alagoas,,,,,,,,
2022-03-18,Brazil,Amapa,,,,,,,,
2022-03-18,Brazil,Amazonas,,,,,,,,
2022-03-18,Brazil,Bahia,,,,,,,,
2022-03-18,Brazil,Ceara,,,,,,,,
2022-03-18,Brazil,Distrito Federal,,,,,,,,
2022-03-18,Brazil,Espirito Santo,,,,,,,,
2022-03-18,Brazil,Goias,,,,,,,,
2022-03-18,Brazil,Maranhao,,,,,,,,
2022-03-18,Brazil,Mato Grosso,,,,,,,,
2022-03-18,Brazil,Mato Grosso do Sul,,,,,,,,
2022-03-18,Brazil,Minas Gerais,,,,,,,,
2022-03-18,Brazil,Para,,,,,,,,
2022-03-18,Brazil,Paraiba,,,,,,,,
2022-03-18,Brazil,Parana,,,,,,,,
2022-03-18,Brazil,Pernambuco,,,,,,,,
2022-03-18,Brazil,Piaui,,,,,,,,
2022-03-18,Brazil,Rio de Janeiro,,,,,,,,
2022-03-18,Brazil,Rio Grande do Norte,,,,,,,,
2022-03-18,Brazil,Rio Grande do Sul,,,,,,,,
2022-03-18,Brazil,Rondonia,,,,,,,,
2022-03-18,Brazil,Roraima,,,,,,,,
2022-03-18,Brazil,Santa Catarina,,,,,,,,
2022-03-18,Brazil,Sao Paulo,,,,,,,,
