tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-09-01,Australia,,,,,,,,,1
2022-09-01,Austria,,0,1,1,1,,,,1
2022-09-01,Belgium,,,,,,,,,
2022-09-01,Canada,,,,,,,,,1
2022-09-01,Chile,,,,,,,,,
2022-09-01,China,,,,,,,,,
2022-09-01,Colombia,,0,1,,,,,,1
2022-09-01,Costa Rica,,,,,,,,,1
2022-09-01,Czechia,,,,,,,,,
2022-09-01,Denmark,,,,,,,,,
2022-09-01,Estonia,,,,,,,,,
2022-09-01,Finland,,,,,,,,,
2022-09-01,France,,,,,,,,,
2022-09-01,Germany,,,,,,,1,,1
2022-09-01,Greece,,1,,,,,,,1
2022-09-01,Hungary,,,,,,,,,
2022-09-01,Iceland,,,,,,,,,
2022-09-01,Ireland,,,,,,,,,
2022-09-01,Israel,,1,,,,,,,1
2022-09-01,Italy,,,1,,,,,,1
2022-09-01,Japan,,1,0,1,1,,1,1,1
2022-09-01,Latvia,,,,,,,,,
2022-09-01,Lithuania,,,,,,,,,1
2022-09-01,Luxembourg,,,,,,,,,1
2022-09-01,Mexico,,1,0,,,,,,1
2022-09-01,Netherlands,,,,,,,,,
2022-09-01,New Zealand,,,,,,,,,1
2022-09-01,Norway,,,,,,,,,
2022-09-01,Poland,,,,,,,,,
2022-09-01,Portugal,,,,,,,,,1
2022-09-01,Slovakia,,,,,,,,,
2022-09-01,Slovenia,,,,,,,,,1
2022-09-01,South Korea,,,,,,,,,1
2022-09-01,Spain,,,,,,,,,
2022-09-01,Sweden,,,,,,,,,
2022-09-01,Switzerland,,,,,,,,,
2022-09-01,Taiwan,,1,1,,,,,,1
2022-09-01,Turkey,,,,,,,,,
2022-09-01,United Kingdom,,,,,,,,,
2022-09-01,United States,,0,0,,,0,0,,1
